%Recollect Version 2.3. Scene/Level: , Session: 0, GameNumber: 0
%D2:Action,Row,Character,TimeOfResponse
-1,10,21,1488246024469
1,0,1,1488246026868
1,0,2,1488246028201
2,0,2,1488246028935
1,0,3,1488246029868
1,0,7,1488246035970
1,0,8,1488246036937
1,0,9,1488246037904
1,0,10,1488246039470
9,0,-1,1488246044904
-1,0,9,1488246045169
1,1,0,1488246048471
1,1,4,1488246050771
1,1,5,1488246050971
-1,1,4,1488246054204
-1,1,4,1488246054672
1,1,11,1488246060239
1,1,12,1488246060472
1,1,15,1488246064806
1,1,18,1488246065905
9,1,-1,1488246065914
1,2,0,1488246071505
1,2,4,1488246073839
1,2,6,1488246074739
1,2,7,1488246075739
1,2,13,1488246078839
2,2,13,1488246079105
1,2,13,1488246079939
1,2,14,1488246080273
1,2,19,1488246083305
1,2,25,1488246086873
9,2,-1,1488246086907
1,3,1,1488246090173
1,3,4,1488246091906
1,3,11,1488246095905
1,3,12,1488246096140
1,3,15,1488246097772
1,3,20,1488246099840
1,3,21,1488246100240
1,3,22,1488246100639
1,3,25,1488246103040
1,3,33,1488246105307
1,3,36,1488246106674
1,3,37,1488246106908
9,3,-1,1488246107908
1,4,1,1488246110574
1,4,6,1488246112141
1,4,11,1488246113941
1,4,13,1488246115342
1,4,24,1488246120141
1,4,27,1488246121708
1,4,29,1488246124075
1,4,34,1488246125309
2,4,34,1488246126042
9,4,-1,1488246128909
-1,4,43,1488246129141
1,5,2,1488246131075
1,5,11,1488246135176
1,5,12,1488246135610
1,5,15,1488246136676
1,5,18,1488246137877
1,5,20,1488246138843
1,5,30,1488246142043
1,5,34,1488246143343
2,5,34,1488246143576
1,5,33,1488246144077
1,5,34,1488246144509
1,5,36,1488246145810
1,5,37,1488246146610
9,5,-1,1488246149910
-1,5,46,1488246150077
1,6,4,1488246152277
1,6,7,1488246153276
1,6,11,1488246154444
2,6,11,1488246155177
1,6,16,1488246157711
1,6,21,1488246159310
1,6,23,1488246161144
1,6,35,1488246165878
1,6,38,1488246166978
9,6,-1,1488246170913
1,7,0,1488246172944
1,7,2,1488246173511
1,7,8,1488246176012
1,7,12,1488246177345
1,7,20,1488246180445
1,7,28,1488246182012
1,7,31,1488246182978
1,7,34,1488246184245
1,7,36,1488246184812
1,7,40,1488246185979
1,7,44,1488246186879
-1,7,43,1488246187779
-1,7,43,1488246188512
-1,7,43,1488246188979
-1,7,43,1488246189379
-1,7,43,1488246189779
-1,7,43,1488246190046
-1,7,43,1488246190246
-1,7,43,1488246190446
9,7,-1,1488246191912
1,8,11,1488246198013
1,8,12,1488246198346
1,8,15,1488246199244
1,8,16,1488246199613
1,8,21,1488246201446
1,8,26,1488246204046
1,8,27,1488246206280
-1,7,27,1488246206746
1,8,36,1488246209680
1,8,46,1488246211480
9,8,-1,1488246212915
1,9,1,1488246214747
1,9,3,1488246214947
-1,9,2,1488246215647
-1,9,2,1488246216214
-1,9,1,1488246216647
1,9,7,1488246218714
1,9,14,1488246221248
1,9,28,1488246224980
1,9,33,1488246227414
-1,9,32,1488246228048
-1,9,32,1488246228481
1,9,34,1488246229214
1,9,36,1488246231715
1,9,43,1488246233015
1,9,44,1488246233582
9,9,-1,1488246233915
1,10,0,1488246236182
1,10,3,1488246237015
1,10,6,1488246238382
1,10,7,1488246238782
1,10,14,1488246240916
1,10,15,1488246241115
1,10,17,1488246243315
1,10,28,1488246248682
1,10,37,1488246250783
1,10,42,1488246252116
9,10,-1,1488246254917
1,11,3,1488246258681
1,11,5,1488246260349
1,11,14,1488246263783
1,11,15,1488246264050
1,11,16,1488246264583
1,11,21,1488246266950
1,11,44,1488246272984
-1,11,41,1488246275684
