%Recollect Version 2.3. Scene/Level: , Session: 21, GameNumber: 7
%HeartsAndFlowers:Stage,TrailNum,Target,TargetPos,ChoicePos,TimeOfPresentation,TimeOfResponse
1,0,1,0,0,1487791688438,1487791689572
1,1,1,1,1,1487791690574,1487791691372
1,2,1,0,0,1487791692373,1487791693139
1,3,1,1,1,1487791694139,1487791694738
2,0,1,0,0,1487791708140,1487791708839
2,1,1,1,1,1487791709840,1487791710473
2,2,1,0,0,1487791711474,1487791712040
2,3,1,1,1,1487791713040,1487791713573
2,4,1,0,0,1487791714573,1487791715207
2,5,1,1,1,1487791716207,1487791716740
2,6,1,1,1,1487791717707,1487791718307
2,7,1,0,0,1487791719307,1487791719873
2,8,1,0,0,1487791720841,1487791721407
2,9,1,0,0,1487791722407,1487791723007
2,10,1,1,1,1487791724008,1487791724640
2,11,1,1,1,1487791725641,1487791726241
3,0,0,0,1,1487791748775,1487791749542
3,1,0,1,0,1487791750542,1487791751275
3,2,0,1,0,1487791752276,1487791752975
3,3,0,0,1,1487791753942,1487791754642
4,0,0,1,0,1487791759926,1487791760659
4,1,0,0,1,1487791761659,1487791762326
4,2,0,1,0,1487791763326,1487791763993
4,3,0,0,1,1487791764993,1487791765726
4,4,0,1,0,1487791766727,1487791767359
4,5,0,0,1,1487791768361,1487791768993
4,6,0,1,0,1487791769994,1487791770493
4,7,0,0,1,1487791771493,1487791772493
4,8,0,1,0,1487791773460,1487791774126
4,9,0,0,1,1487791775127,1487791775726
4,10,0,1,0,1487791776727,1487791777327
4,11,0,0,1,1487791778327,1487791778827
5,0,1,0,0,1487791788627,1487791789494
5,1,0,1,0,1487791790495,1487791791328
5,2,1,1,1,1487791792329,1487791793095
5,3,0,0,1,1487791794095,1487791795094
6,0,1,1,1,1487791799228,1487791800028
6,1,1,0,0,1487791801028,1487791801794
6,2,0,0,1,1487791802762,1487791803628
6,3,0,1,0,1487791804628,1487791805528
6,4,1,0,0,1487791806495,1487791807295
6,5,0,0,1,1487791808295,1487791809128
6,6,1,0,0,1487791810129,1487791810962
6,7,0,1,0,1487791811929,1487791812929
6,8,0,1,0,1487791813929,1487791814662
6,9,1,0,0,1487791815662,1487791816495
6,10,0,0,1,1487791817496,1487791818329
6,11,0,0,1,1487791819329,1487791820362
6,12,0,1,0,1487791821363,1487791822196
6,13,1,1,1,1487791823196,1487791824063
6,14,1,0,0,1487791825063,1487791825796
6,15,1,1,1,1487791826797,1487791827497
6,16,0,1,0,1487791828497,1487791829297
6,17,0,0,1,1487791830264,1487791831163
6,18,0,0,1,1487791832163,1487791832930
6,19,1,1,1,1487791833930,1487791834797
6,20,1,0,0,1487791835797,1487791836797
6,21,1,0,0,1487791837797,1487791838497
6,22,0,0,1,1487791839497,1487791840501
6,23,1,1,1,1487791841497,1487791842330
6,24,0,1,0,1487791843331,1487791844130
6,25,0,0,1,1487791845131,1487791845964
6,26,1,1,1,1487791846964,1487791847764
6,27,0,0,1,1487791848764,1487791849664
6,28,0,0,1,1487791850665,1487791851431
6,29,1,1,1,1487791852398,1487791853198
6,30,0,0,1,1487791854198,1487791855098
6,31,0,1,0,1487791856099,1487791856898
6,32,1,1,1,1487791857898,1487791858731
6,33,1,1,1,1487791859699,1487791860432
6,34,0,0,1,1487791861432,1487791862331
6,35,1,1,1,1487791863297,1487791864060
6,36,0,1,0,1487791865023,1487791865820
6,37,0,1,0,1487791866820,1487791868221
6,38,1,0,0,1487791869220,1487791869987
6,39,0,1,0,1487791870987,1487791871720
6,40,1,0,0,1487791872720,1487791873487
6,41,0,1,0,1487791874487,1487791875220
6,42,1,0,0,1487791876220,1487791876987
6,43,1,1,1,1487791877987,1487791878787
6,44,1,1,1,1487791879787,1487791880554
6,45,0,1,0,1487791881521,1487791882421
6,46,1,0,0,1487791883421,1487791884121
6,47,1,0,0,1487791885121,1487791885788
