%Recollect Version 2.3. Scene/Level: , Game Number: 003
%SymmetrySpan:Stage,TrailNum,SequenceLength,TargetSequence,ResponseSequence,SymmetrySequence,SymmetryResponses,ClearCount,TimeOfSequencePresentation,TimeOfSymmetryPresentation,TimeOfResponsePrompt,TimeOfResponseSubmission
3,0,2,39,39,,,0,1486165902312,,1486165904641,1486165907141
3,1,2,24,24,,,0,1486165909146,,1486165911508,1486165913274
3,2,3,A68,A68,,,0,1486165915280,,1486165918809,1486165920909
3,3,3,B8E,B8E,,,0,1486165922880,,1486165926408,1486165928475
10,0,0,,,0,Z,0,1486165961379,1486165961377,1486165926408,1486165971377
10,1,0,,,1,1,0,1486165973378,1486165973378,1486165926408,1486165974878
10,2,0,,,0,0,0,1486165976878,1486165976878,1486165926408,1486165978512
10,3,0,,,0,0,0,1486165980479,1486165980479,1486165926408,1486165982212
10,4,0,,,1,1,0,1486165984213,1486165984213,1486165926408,1486165985412
10,5,0,,,0,0,0,1486165987412,1486165987412,1486165926408,1486165989012
10,6,0,,,1,1,0,1486165991012,1486165991012,1486165926408,1486165992246
10,7,0,,,0,0,0,1486165994205,1486165994205,1486165926408,1486165995832
10,8,0,,,1,1,0,1486165997833,1486165997833,1486165926408,1486165998933
10,9,0,,,1,1,0,1486166000933,1486166000933,1486165926408,1486166001966
10,10,0,,,0,0,0,1486166003967,1486166003967,1486165926408,1486166005533
10,11,0,,,1,1,0,1486166007533,1486166007533,1486165926408,1486166008500
10,12,0,,,0,0,0,1486166010500,1486166010500,1486165926408,1486166011633
10,13,0,,,0,0,0,1486166013633,1486166013633,1486165926408,1486166014666
10,14,0,,,1,1,0,1486166016667,1486166016667,1486165926408,1486166018133
10,15,0,,,1,1,0,1486166020134,1486166020134,1486165926408,1486166021134
13,0,2,63,63,10,10,0,1486166074491,1486166079459,1486166081327,1486166084420
13,1,2,62,62,11,11,0,1486166086425,1486166090926,1486166092192,1486166094122
13,2,2,A3,A3,00,00,0,1486166096126,1486166100860,1486166102127,1486166103888
14,0,5,D4EA2,D4EA2,10110,10110,0,1486166122293,1486166135395,1486166136395,1486166140190
14,1,4,0EC3,0EC3,0110,0110,0,1486166142196,1486166152762,1486166153963,1486166157391
14,2,4,6BF3,5BF3,0101,0101,0,1486166159396,1486166170163,1486166171363,1486166173760
14,3,2,83,83,00,00,0,1486166175763,1486166180431,1486166181831,1486166184559
14,4,3,D7E,D7E,100,100,0,1486166186564,1486166195198,1486166196766,1486166198793
14,5,4,0BA1,0BA1,1011,1011,0,1486166200798,1486166211100,1486166212067,1486166214528
14,6,2,50,50,01,01,0,1486166216533,1486166221100,1486166222134,1486166224228
14,7,5,52F47,52F47,01001,01011,0,1486166226233,1486166241417,1486166242752,1486166246780
14,8,3,274,274,011,011,0,1486166248785,1486166256052,1486166257185,1486166259714
14,9,3,5B0,5B0,110,11Z,0,1486166261719,1486166269218,1486166271220,1486166273414
14,10,2,E0,A0,00,Z0,0,1486166275419,1486166280787,1486166282221,1486166284415
14,11,5,F8190,AF820,00111,00111,0,1486166286421,1486166299988,1486166301788,1486166305216
