%Recollect Version 2.3. Scene/Level: , Game Number: 005
%CorsiBlocks:Stage,TrailNum,TargetSequence,ResponseSequence,ClearCount,TimeOfPresentation,TimeOfResponse
1,0,20,20,0,1486167117613,1486167124279
1,1,34,34,0,1486167125281,1486167132113
2,0,52,52,0,1486167142148,1486167148914
2,1,36,36,0,1486167149917,1486167157548
2,2,368,368,0,1486167158549,1486167166748
2,3,208,208,0,1486167167749,1486167176415
2,4,2306,2306,0,1486167177417,1486167188316
2,5,5047,5047,0,1486167189318,1486167199883
2,6,41075,41075,0,1486167200885,1486167213851
2,7,31620,31620,0,1486167214852,1486167226985
2,8,281376,281376,0,1486167227986,1486167243170
2,9,816508,816508,0,1486167244173,1486167259538
2,10,4806317,4806317,0,1486167260540,1486167276039
2,11,0851680,0851680,0,1486167277041,1486167294440
2,12,47081536,0781546,0,1486167295408,1486167316174
2,13,25408016,25408016,0,1486167317176,1486167334992
2,14,315706824,315607824,0,1486167335994,1486167358593
2,15,427601358,427601583,0,1486167359596,1486167382895
3,0,60,06,0,1486167392563,1486167399862
3,1,24,42,0,1486167400865,1486167406630
4,0,51,15,0,1486167412031,1486167418463
4,1,37,73,0,1486167419465,1486167425797
4,2,630,036,0,1486167426799,1486167435064
4,3,580,085,0,1486167436066,1486167443931
4,4,5683,3865,0,1486167444934,1486167454965
4,5,2841,1482,0,1486167455967,1486167466733
4,6,47812,21874,0,1486167467734,1486167479800
4,7,03415,51430,0,1486167480802,1486167493701
4,8,507613,316705,0,1486167494703,1486167507968
4,9,073280,082370,0,1486167508970,1486167526836
4,10,4083671,1763804,0,1486167527838,1486167544037
4,11,8027308,8037208,0,1486167545039,1486167562571
4,12,52480873,37808425,0,1486167563573,1486167585039
4,13,41807263,3621780,0,1486167586042,1486167609974
4,14,672183054,450381276,0,1486167610976,1486167631675
4,15,734127416,61472731,0,1486167632677,1486167660610
