%Recollect Version 2.3. Scene/Level: , Game Number: 004
%D2:Action,Row,Character,TimeOfResponse
1,0,1,1486414652042
1,0,2,1486414654309
1,0,11,1486414658076
1,0,13,1486414660542
1,0,15,1486414661376
1,0,19,1486414663444
1,0,20,1486414664176
1,0,26,1486414667110
1,0,27,1486414667576
9,0,-1,1486414668511
-1,0,30,1486414669210
1,1,0,1486414671244
1,1,1,1486414671710
1,1,2,1486414672243
1,1,4,1486414673143
1,1,5,1486414673510
1,1,6,1486414673843
1,1,11,1486414676211
-1,1,9,1486414676843
-1,1,9,1486414677610
1,1,13,1486414678844
1,1,15,1486414680878
1,1,16,1486414681377
1,1,18,1486414682378
1,1,19,1486414684211
1,1,21,1486414686277
1,1,23,1486414687244
1,1,27,1486414688578
1,1,29,1486414689444
9,1,-1,1486414689511
-1,1,30,1486414689877
1,2,1,1486414693211
1,2,2,1486414693878
1,2,3,1486414694311
1,2,6,1486414695112
1,2,7,1486414695644
1,2,13,1486414697478
1,2,16,1486414698411
1,2,17,1486414698878
1,2,18,1486414699346
1,2,19,1486414699945
1,2,20,1486414700678
1,2,24,1486414701845
1,2,26,1486414703212
1,2,27,1486414703578
1,2,30,1486414705212
1,2,33,1486414706212
1,2,34,1486414706812
1,2,37,1486414708945
1,2,39,1486414709845
9,2,-1,1486414710513
-1,2,41,1486414710812
1,3,2,1486414713279
1,3,6,1486414714646
1,3,8,1486414715712
1,3,10,1486414716912
1,3,13,1486414718580
1,3,15,1486414719646
1,3,18,1486414720979
1,3,20,1486414721781
1,3,21,1486414722713
1,3,23,1486414723680
1,3,25,1486414724446
1,3,28,1486414725513
1,3,31,1486414727313
1,3,32,1486414728180
1,3,33,1486414728813
1,3,36,1486414729780
1,3,37,1486414730614
9,3,-1,1486414731517
-1,3,39,1486414731613
1,4,2,1486414734580
1,4,4,1486414736014
1,4,5,1486414736714
1,4,8,1486414737814
1,4,15,1486414741281
1,4,17,1486414742147
1,4,22,1486414743914
1,4,23,1486414744314
1,4,25,1486414745314
1,4,26,1486414745647
1,4,28,1486414746981
1,4,29,1486414747981
1,4,32,1486414749281
1,4,37,1486414751582
1,4,38,1486414751948
9,4,-1,1486414752516
1,5,0,1486414754681
1,5,2,1486414755816
1,5,3,1486414756152
1,5,7,1486414757648
1,5,10,1486414759315
1,5,13,1486414761082
1,5,14,1486414761549
1,5,15,1486414762716
1,5,16,1486414763916
1,5,17,1486414764382
1,5,19,1486414766049
1,5,23,1486414768551
1,5,24,1486414769384
1,5,25,1486414769984
1,5,26,1486414770450
1,5,27,1486414771282
1,5,31,1486414773249
9,5,-1,1486414773517
-1,0,7,1486414775916
1,6,1,1486414775920
-1,0,9,1486414777683
1,6,4,1486414777687
1,6,5,1486414779617
1,6,7,1486414780917
1,6,8,1486414781817
1,6,9,1486414782251
-1,0,18,1486414783549
1,6,12,1486414783553
1,6,15,1486414784584
-1,0,28,1486414787183
1,6,21,1486414787318
-1,0,28,1486414787350
-1,0,29,1486414788483
1,6,24,1486414788487
1,6,25,1486414789051
1,6,27,1486414790518
1,6,30,1486414791384
1,6,32,1486414792285
1,6,33,1486414793450
-1,0,43,1486414794250
1,6,35,1486414794254
9,6,-1,1486414794518
1,7,0,1486414796717
1,7,1,1486414797217
1,7,4,1486414798017
1,7,6,1486414799250
1,7,7,1486414800485
1,7,8,1486414801184
1,7,10,1486414802184
1,7,11,1486414803184
1,7,12,1486414804118
1,7,14,1486414805251
1,7,16,1486414806218
1,7,18,1486414807518
1,7,20,1486414808251
1,7,21,1486414808951
1,7,24,1486414809852
1,7,32,1486414813252
1,7,34,1486414814452
1,7,36,1486414815453
9,7,-1,1486414815523
-1,7,37,1486414815853
1,8,2,1486414818885
1,8,4,1486414819685
1,8,5,1486414820085
1,8,9,1486414821485
1,8,11,1486414822352
1,8,14,1486414823919
1,8,16,1486414824919
1,8,19,1486414826585
1,8,22,1486414828652
1,8,24,1486414830053
1,8,25,1486414833086
1,8,26,1486414833886
1,8,27,1486414835488
-1,5,46,1486414835520
-1,5,46,1486414836052
1,8,28,1486414836056
9,8,-1,1486414836554
1,9,1,1486414839419
1,9,5,1486414840620
1,9,6,1486414841386
1,9,8,1486414842253
1,9,9,1486414842586
1,9,10,1486414843620
1,9,12,1486414845087
1,9,14,1486414846287
1,9,18,1486414848221
1,9,23,1486414849453
1,9,24,1486414850287
1,9,26,1486414851521
1,9,29,1486414853421
1,9,30,1486414853887
1,9,31,1486414854521
1,9,36,1486414856988
9,9,-1,1486414857554
1,10,0,1486414859754
1,10,1,1486414860787
1,10,3,1486414861355
1,10,8,1486414864355
1,10,9,1486414864821
1,10,10,1486414866221
1,10,11,1486414866554
1,10,14,1486414868556
1,10,16,1486414869821
1,10,18,1486414870421
1,10,25,1486414874389
1,10,27,1486414875488
1,10,28,1486414875955
1,10,29,1486414877256
1,10,31,1486414877688
-1,10,30,1486414878288
9,10,-1,1486414878556
1,11,2,1486414881556
1,11,4,1486414882390
1,11,5,1486414883122
1,11,7,1486414884089
1,11,8,1486414884522
1,11,11,1486414885689
1,11,12,1486414886389
1,11,13,1486414887089
1,11,14,1486414887855
1,11,16,1486414888856
1,11,17,1486414889457
1,11,19,1486414892356
1,11,20,1486414894956
1,11,26,1486414898224
1,11,29,1486414899256
