%Recollect Version 2.3; iPad: ; User: RLB138; Session: 4
%Span:2,Continent,Difficulty,Game Number,Highest Span Length Achieved,Current Span Length
%NBack:4,Game Number,Scene/Level Played,Highest N Level Achieved,Current N Level
%MultiObject:8,Continent,Difficulty,Game Number,Highest Number of Concurrent Bugs,Current Number of Concurrent Bugs
%LameBack:32,Algorithm,Session,GameNumber,Accuracy,EndingNLevel,HighestNLevel,BayesianEstimates
32,5,4,0,0.6666667,2,4,algoNotBayesian
32,5,4,0,0.5,2,4,algoNotBayesian
32,5,4,0,0.9,2,4,algoNotBayesian
32,5,4,0,0.6,3,4,algoNotBayesian
32,5,4,0,1,2,4,algoNotBayesian
32,5,4,0,0.6666667,3,4,algoNotBayesian
32,5,4,0,0.5,2,4,algoNotBayesian
32,5,4,0,0.6875,2,4,algoNotBayesian
32,5,4,0,0.9,2,4,algoNotBayesian
32,5,4,0,1,3,4,algoNotBayesian
32,5,4,0,0.5833333,4,4,algoNotBayesian
32,5,4,0,0.3333333,3,4,algoNotBayesian
32,5,4,0,0.625,2,4,algoNotBayesian
32,5,4,0,0.6,2,4,algoNotBayesian
32,5,4,0,0.8461539,2,4,algoNotBayesian
32,5,4,0,1,3,4,algoNotBayesian
32,5,5,0,1,3,4,algoNotBayesian
32,5,5,0,0,4,4,algoNotBayesian
32,5,5,0,1,3,4,algoNotBayesian
32,5,5,0,0.6363636,4,4,algoNotBayesian
32,5,5,0,0.7857143,3,4,algoNotBayesian
32,5,5,0,0.6666667,3,4,algoNotBayesian
32,5,5,0,0.6315789,2,4,algoNotBayesian
32,5,5,0,0,2,4,algoNotBayesian
32,5,5,0,0.7857143,2,4,algoNotBayesian
32,5,5,0,1,2,4,algoNotBayesian
32,5,5,0,0.7777778,3,4,algoNotBayesian
32,5,5,0,0.3333333,4,4,algoNotBayesian
32,5,5,0,0.875,3,4,algoNotBayesian
32,5,5,0,0.6,4,4,algoNotBayesian
32,5,5,0,0.875,3,4,algoNotBayesian
32,5,5,0,0.5,4,4,algoNotBayesian
32,5,5,0,0,3,4,algoNotBayesian
32,5,5,0,0,2,4,algoNotBayesian
