%Recollect Version 2.0. Scene/Level: nback0_intro, Game Number: 034
%Note: All true/false values are represented as "1" and "0" respectively.
%Damage:1,Player X Position,Player Y Position,Hearts Left,Time (Relative),Time (Absolute)
%NBackObject:0,Current N Level,Is Correct,Should Be Picked Up,Type,Time of Reveal (R),Time of Reveal (A),Time of Death (R),Time of Death (A)
%Possible values for "Type":Orange=0,Green=1,Purple=2,Blue=3,White=4,None=5,
0,2,1,0,2,1.13342,1477951924032.94,3.66681,1477951926566.25
0,2,1,0,4,3.63342,1477951926532.92,6.16693,1477951929066.46
0,2,1,0,3,6.13355,1477951929033.08,8.66705,1477951931566.78
0,2,1,0,2,8.63373,1477951931533.04,11.16736,1477951934067.41
0,2,1,1,3,10.90051,1477951933799.96,12.68463,1477951935601.89
0,2,1,1,2,13.40082,1477951936300.45,15.06464,1477951937966.87
0,2,1,0,4,15.90076,1477951938799.75,18.43427,1477951941333.55
0,3,1,1,2,18.40106,1477951941300.03,20.06464,1477951942970.45
0,3,1,0,4,23.13452,1477951948067.28,25.66803,1477951950600.78
0,3,1,0,4,25.63525,1477951950568.82,28.16827,1477951953101.15
0,3,1,0,1,28.13489,1477951953067.54,30.66858,1477951955601.35
0,3,1,1,4,30.63495,1477951955568.17,32.40466,1477951957367.59
0,3,1,0,0,33.13519,1477951958068.43,35.66870,1477951960601.36
0,3,1,0,3,35.36926,1477951960302.01,37.93542,1477951962868.4
0,3,1,0,0,37.86884,1477951962801.65,40.43555,1477951965368.42
0,3,1,0,2,40.36884,1477951965301.49,42.93573,1477951967869.08
0,3,0,0,0,42.86920,1477951967801.97,44.58466,1477951969535.01
0,3,1,0,1,45.13574,1477951970068.42,47.66931,1477951972602.01
0,2,0,0,4,47.56934,1477951972502.34,49.24463,1477951974202.61
0,2,1,0,0,52.56921,1477951979535.51,55.11578,1477951989719.53
0,2,1,0,2,55.08240,1477951989685.85,57.61603,1477951992219.76
0,2,1,1,0,57.54932,1477951992153.55,59.28467,1477951993919.63
0,2,1,0,0,59.81604,1477951994419.87,62.34943,1477951996953.32
0,2,1,1,0,62.31628,1477951996919.96,64.04468,1477951998653.72
0,2,1,0,1,64.81635,1477951999420.19,67.34979,1477952001953.63
0,2,1,0,3,67.31659,1477952001920.49,69.84998,1477952004454.73
0,2,1,0,0,69.58331,1477952004186.61,72.11670,1477952006720.44
0,2,1,0,1,72.05005,1477952006653.93,74.58350,1477952009186.98
0,2,1,0,4,74.55017,1477952009153.93,77.08368,1477952011687.33
0,2,1,0,3,77.05035,1477952011654.15,79.58392,1477952014187.5
0,2,0,0,1,79.55048,1477952014154.53,81.20465,1477952015821.54
0,1,0,0,4,82.05072,1477952016654.63,83.70465,1477952018322.36
0,1,1,0,3,86.78467,1477952023421.43,89.35144,1477952025988.78
0,1,1,0,2,89.28473,1477952025922.59,91.85150,1477952028488.54
0,1,0,0,3,91.78485,1477952028421.71,93.46466,1477952030121.49
0,1,1,0,0,94.05170,1477952030688.59,96.58521,1477952033222.26
0,1,1,1,0,96.68536,1477952033322.1,98.48468,1477952035122.27
0,1,1,0,2,98.91870,1477952035555.21,101.45210,1477952038089.05
0,1,1,0,1,101.41880,1477952038055.18,103.95230,1477952040589.81
0,1,1,0,0,103.91890,1477952040555.26,106.45240,1477952043089.31
0,1,1,0,3,106.41940,1477952043056.39,108.95250,1477952045589.35
0,1,1,0,2,108.78590,1477952045422.7,111.35270,1477952047989.65
0,1,1,1,2,111.28590,1477952047923.42,112.96470,1477952049622.94
0,1,1,0,3,113.78610,1477952050422.85,116.35290,1477952052989.88
0,1,1,0,1,116.28620,1477952052923.02,118.85310,1477952055490.61
0,2,1,1,1,118.78650,1477952055423.15,120.46470,1477952057124.2
0,2,0,0,1,123.55330,1477952062223.49,125.26460,1477952063956.68
0,2,1,0,2,126.05340,1477952064723.55,128.58690,1477952067257.2
0,2,1,0,3,128.55360,1477952067223.95,131.08700,1477952069757.32
0,2,1,0,1,130.78700,1477952069457.31,133.35390,1477952072024.37
0,2,1,0,0,133.25380,1477952071924.49,135.78720,1477952074457.62
0,2,1,0,2,135.75380,1477952074424.04,138.28750,1477952076957.61
0,2,1,0,4,138.25420,1477952076924.26,140.78760,1477952079457.74
0,2,1,0,3,140.75420,1477952079424.59,143.28780,1477952081958.08
0,1,0,1,4,143.25480,1477952081924.94,145.78800,1477952084459.51
0,1,1,0,4,147.98820,1477952088691.65,150.55510,1477952091259.12
0,1,1,0,2,150.48820,1477952091191.98,153.05530,1477952093759.42
0,1,1,0,4,152.98830,1477952093692.17,155.52190,1477952096225.24
0,1,1,0,0,155.25520,1477952095958.78,157.78880,1477952098492.49
0,1,1,0,4,157.72200,1477952098425.21,160.25550,1477952100959.29
0,1,1,0,1,160.22240,1477952100925.49,162.75550,1477952103459.48
0,1,1,1,1,162.72360,1477952103427.9,164.44460,1477952105160.24
0,1,1,0,2,165.22240,1477952105925.73,167.75600,1477952108459.61
0,1,1,0,0,167.68920,1477952108392.72,170.25600,1477952110960.67
0,1,1,0,2,169.95610,1477952110659.81,172.48960,1477952113193.18
0,1,1,0,1,172.45630,1477952113159.69,174.98980,1477952115693.47
0,1,1,0,3,174.95620,1477952115659.61,177.48980,1477952118193.39
0,1,1,0,2,177.45640,1477952118160.13,179.98990,1477952120693.46
0,1,1,0,0,179.68990,1477952120393.34,182.25670,1477952122960.12
