%Recollect Version 2.3. Scene/Level: , Session: 0, GameNumber: 6
%NearTransferObject:GameNumber,BlockNumber,TrialNumber,CurrentNLevel,IsCorrect,StimulusType,Image,PresentationTime,ResponseTime,ExpireTime
%Possible values for "Image":Bear=0,Sheep=1,Duck=2,Elephant=3,Turtle=4,Owl=5,Goat=6,Seal=7,Blank=8,
%Possible values for "Type":NonTarget=0,Target=1,Lure=2,lessThanN=3,
6,3,17,2,1,1,7,1487037317696,1487037319163,1487037317165
6,3,18,2,1,1,0,1487037320763,1487037322064,1487037320232
6,3,19,2,1,0,2,1487037323763,-1,1487037323266
6,3,20,2,1,1,0,1487037326830,1487037327864,1487037326300
6,3,21,2,1,0,3,1487037329897,-1,1487037329367
6,3,22,2,1,0,5,1487037332930,-1,1487037332400
6,4,1,3,1,3,5,1487037366299,-1,1487037365766
6,4,2,3,1,3,2,1487037369333,-1,1487037368836
6,4,3,3,1,3,7,1487037372366,-1,1487037371869
6,4,4,3,1,0,3,1487037375433,-1,1487037374902
6,4,5,3,0,1,2,1487037378500,-1,1487037377969
6,4,6,3,0,0,5,1487037381533,1487037383701,1487037381003
6,4,7,3,1,0,6,1487037384600,-1,1487037384070
6,4,8,3,1,0,1,1487037387634,-1,1487037387102
6,4,9,3,1,0,7,1487037390667,-1,1487037390171
6,4,10,3,1,0,7,1487037393734,-1,1487037393203
6,4,11,3,1,0,5,1487037396801,-1,1487037396271
6,4,12,3,1,1,7,1487037399834,1487037400869,1487037399304
6,4,13,3,1,1,7,1487037402901,1487037404068,1487037402371
6,5,1,3,1,3,2,1487037421469,-1,1487037420936
6,5,2,3,1,3,3,1487037424502,-1,1487037423973
6,5,3,3,1,3,1,1487037427536,-1,1487037427006
6,5,4,3,1,1,2,1487037430569,1487037432603,1487037430039
6,5,5,3,1,1,3,1487037433604,1487037435503,1487037433072
6,5,6,3,1,0,0,1487037436670,-1,1487037436139
6,5,7,3,1,0,0,1487037439703,-1,1487037439206
6,5,8,3,1,0,5,1487037442737,-1,1487037442207
6,5,9,3,1,1,0,1487037445770,1487037447004,1487037445240
6,5,10,3,1,0,1,1487037448804,-1,1487037448273
6,5,11,3,1,1,5,1487037451837,1487037453404,1487037451309
6,5,12,3,1,0,4,1487037454871,-1,1487037454340
6,5,13,3,1,0,3,1487037457938,-1,1487037457409
6,5,14,3,1,0,7,1487037461004,-1,1487037460474
6,5,15,3,1,1,4,1487037464038,1487037465305,1487037463509
6,5,16,3,1,0,1,1487037467105,-1,1487037466574
6,5,17,3,1,1,7,1487037470138,1487037471405,1487037469607
6,5,18,3,1,0,3,1487037473172,-1,1487037472642
6,5,19,3,1,0,5,1487037476206,-1,1487037475709
6,5,20,3,1,0,2,1487037479239,-1,1487037478742
6,5,21,3,0,0,4,1487037482239,1487037483039,1487037481742
6,5,22,3,0,0,4,1487037485306,1487037486040,1487037484776
6,5,23,3,1,0,6,1487037488373,-1,1487037487842
6,6,1,4,1,3,0,1487037496506,-1,1487037495974
6,6,2,4,1,3,5,1487037499540,-1,1487037499010
6,6,3,4,1,3,1,1487037502607,-1,1487037502076
6,6,4,4,1,3,7,1487037505640,-1,1487037505110
6,6,5,4,1,0,3,1487037508707,-1,1487037508177
6,6,6,4,1,0,7,1487037511741,-1,1487037511212
6,6,7,4,1,0,3,1487037514807,-1,1487037514277
6,6,8,4,1,1,7,1487037517841,1487037519641,1487037517310
6,6,9,4,1,0,0,1487037520908,-1,1487037520377
6,6,10,4,1,0,6,1487037523975,-1,1487037523444
6,6,11,4,0,0,1,1487037527008,1487037528242,1487037526477
6,6,12,4,0,0,1,1487037530042,1487037530909,1487037529511
6,6,13,4,1,0,2,1487037533075,-1,1487037532545
6,6,14,4,1,1,6,1487037536109,1487037537075,1487037535579
6,6,15,4,0,0,0,1487037539142,1487037540076,1487037538612
6,6,16,4,1,0,6,1487037542209,-1,1487037541678
6,6,17,4,1,1,2,1487037545276,1487037546143,1487037544745
6,6,18,4,1,0,4,1487037548310,-1,1487037547779
6,6,19,4,0,0,2,1487037551344,1487037552676,1487037550847
6,6,20,4,1,0,3,1487037554410,-1,1487037553879
6,6,21,4,1,1,2,1487037557477,1487037558310,1487037556945
6,6,22,4,1,1,4,1487037560543,1487037561844,1487037560013
6,6,23,4,1,0,1,1487037563610,-1,1487037563079
6,6,24,4,0,1,3,1487037566677,-1,1487037566146
6,7,1,1,0,3,2,1487037575278,-1,1487037574745
6,7,2,1,1,1,2,1487037578311,1487037578945,1487037577780
6,7,3,1,1,0,3,1487037581378,-1,1487037580847
6,7,4,1,1,0,7,1487037584411,-1,1487037583881
6,7,5,1,1,0,5,1487037587478,-1,1487037586948
6,7,6,1,1,0,6,1487037590545,-1,1487037590015
6,7,7,1,1,0,1,1487037593546,-1,1487037593047
6,7,8,1,1,0,2,1487037596579,-1,1487037596082
6,7,9,1,1,0,3,1487037599645,-1,1487037599115
6,7,10,1,1,0,7,1487037602679,-1,1487037602149
6,7,11,1,1,0,4,1487037605713,-1,1487037605215
6,7,12,1,1,0,5,1487037608779,-1,1487037608249
6,7,13,1,1,1,5,1487037611813,1487037613013,1487037611283
6,7,14,1,1,0,6,1487037614846,-1,1487037614315
6,7,15,1,1,1,6,1487037617914,1487037618880,1487037617383
6,7,16,1,1,0,5,1487037620980,-1,1487037620449
6,7,17,1,1,0,7,1487037624013,-1,1487037623483
6,7,18,1,1,1,7,1487037627080,1487037628081,1487037626550
6,7,19,1,1,1,7,1487037630147,1487037631214,1487037629616
6,7,20,1,1,0,2,1487037633174,-1,1487037632679
6,7,21,1,1,1,2,1487037636229,1487037637027,1487037635700
6,8,1,2,1,3,5,1487037654794,-1,1487037654262
6,8,2,2,1,3,7,1487037657861,-1,1487037657332
6,8,3,2,1,2,7,1487037660895,-1,1487037660397
6,8,4,2,1,0,4,1487037663962,-1,1487037663430
6,8,5,2,1,0,3,1487037666995,-1,1487037666464
6,8,6,2,1,2,7,1487037670063,-1,1487037669531
6,8,7,2,1,2,7,1487037673129,-1,1487037672598
6,8,8,2,1,1,7,1487037676196,1487037676896,1487037675665
6,8,9,2,1,2,4,1487037679263,-1,1487037678732
6,8,10,2,1,0,6,1487037682329,-1,1487037681798
6,8,11,2,1,0,1,1487037685363,-1,1487037684832
6,8,12,2,1,0,5,1487037688397,-1,1487037687899
6,8,13,2,1,0,2,1487037691464,-1,1487037690934
6,8,14,2,1,1,5,1487037694530,1487037696330,1487037693999
6,8,15,2,1,2,5,1487037697531,-1,1487037697032
6,8,16,2,1,0,7,1487037700564,-1,1487037700066
6,8,17,2,1,2,7,1487037703631,-1,1487037703100
6,8,18,2,1,1,7,1487037706698,1487037707531,1487037706167
6,8,19,2,1,1,7,1487037709764,1487037710564,1487037709234
6,8,20,2,1,1,7,1487037712832,1487037713665,1487037712300
6,8,21,2,1,1,7,1487037715865,1487037716632,1487037715367
6,8,22,2,1,0,2,1487037718931,-1,1487037718401
6,9,1,3,1,3,6,1487037737466,-1,1487037736966
6,9,2,3,1,3,7,1487037740533,-1,1487037740002
6,9,3,3,1,3,3,1487037743600,-1,1487037743069
6,9,4,3,1,1,6,1487037746633,1487037747900,1487037746136
6,9,5,3,1,0,0,1487037749700,-1,1487037749169
6,9,6,3,1,2,6,1487037752767,-1,1487037752236
6,9,7,3,1,0,1,1487037755833,-1,1487037755302
6,9,8,3,1,0,1,1487037758900,-1,1487037758370
6,9,9,3,1,2,1,1487037761967,-1,1487037761436
6,9,10,3,1,2,6,1487037765001,-1,1487037764470
6,9,11,3,0,2,6,1487037768034,1487037769835,1487037767503
6,9,12,3,1,1,1,1487037771101,1487037771835,1487037770570
6,9,13,3,1,1,6,1487037774168,1487037775635,1487037773637
6,9,14,3,1,0,3,1487037777235,-1,1487037776705
6,9,15,3,1,0,0,1487037780269,-1,1487037779770
6,9,16,3,1,1,6,1487037783335,1487037784535,1487037782805
6,9,17,3,1,0,4,1487037786402,-1,1487037785871
6,9,18,3,0,2,3,1487037789436,1487037790802,1487037788938
6,9,19,3,1,2,0,1487037792469,-1,1487037791938
6,9,20,3,1,1,4,1487037795536,1487037797036,1487037795005
6,9,21,3,1,0,5,1487037798603,-1,1487037798072
6,9,22,3,0,0,1,1487037801670,1487037802937,1487037801140
6,9,23,3,1,1,4,1487037804703,1487037805703,1487037804205
6,10,1,4,1,3,2,1487037823304,-1,1487037822771
6,10,2,4,1,3,5,1487037826337,-1,1487037825807
6,10,3,4,1,3,6,1487037829405,-1,1487037828873
6,10,4,4,1,3,3,1487037832471,-1,1487037831940
6,10,5,4,1,1,2,1487037835539,1487037836372,1487037835007
6,10,6,4,1,2,6,1487037838605,-1,1487037838075
6,10,7,4,1,0,4,1487037841672,-1,1487037841141
6,10,8,4,0,2,2,1487037844739,1487037846939,1487037844208
6,10,9,4,0,0,4,1487037847772,1487037849272,1487037847242
6,10,10,4,1,1,6,1487037850839,1487037851739,1487037850308
6,10,11,4,1,0,3,1487037853906,-1,1487037853375
6,10,12,4,1,1,2,1487037856973,1487037857740,1487037856442
6,10,13,4,0,2,2,1487037860039,1487037862508,1487037859508
6,10,14,4,1,1,6,1487037863073,1487037863873,1487037862543
6,10,15,4,1,0,4,1487037866140,-1,1487037865610
6,10,16,4,0,2,3,1487037869207,1487037870340,1487037868676
6,10,17,4,1,0,7,1487037872240,-1,1487037871743
6,10,18,4,1,0,5,1487037875307,-1,1487037874776
6,10,19,4,0,2,6,1487037878340,1487037879141,1487037877809
6,10,20,4,0,0,5,1487037881407,1487037882675,1487037880877
6,10,21,4,1,0,1,1487037884474,-1,1487037883943
6,10,22,4,1,1,5,1487037887508,1487037889641,1487037887010
6,10,23,4,1,1,6,1487037890575,1487037891808,1487037890044
6,10,24,4,0,2,1,1487037893608,1487037894475,1487037893077
