%Recollect Version 2.3. Scene/Level: , Session: 21, GameNumber: 3
%SymmetrySpan:Stage,TrailNum,SequenceLength,TargetSequence,ResponseSequence,SymmetrySequence,SymmetryResponses,ClearCount,TimeOfSequencePresentation,TimeOfSymmetryPresentation,TimeOfResponsePrompt,TimeOfResponseSubmission
3,0,2,03,03,,,0,1488330459741,,1488330462104,1488330465870
3,1,2,51,51,,,0,1488330467875,,1488330470204,1488330471671
3,2,3,275,275,,,0,1488330473642,,1488330477171,1488330478705
3,3,3,402,402,,,0,1488330480675,,1488330484171,1488330485938
10,0,0,,,1,1,0,1488330498206,1488330498206,1488330484171,1488330500205
10,1,0,,,1,1,0,1488330502206,1488330502206,1488330484171,1488330504206
10,2,0,,,0,0,0,1488330506207,1488330506207,1488330484171,1488330507472
10,3,0,,,1,1,0,1488330509473,1488330509473,1488330484171,1488330510540
10,4,0,,,0,0,0,1488330512541,1488330512541,1488330484171,1488330514040
10,5,0,,,0,0,0,1488330516040,1488330516040,1488330484171,1488330517401
10,6,0,,,1,1,0,1488330519394,1488330519394,1488330484171,1488330520622
10,7,0,,,0,0,0,1488330522615,1488330522615,1488330484171,1488330523842
10,8,0,,,1,1,0,1488330525835,1488330525835,1488330484171,1488330527064
10,9,0,,,1,1,0,1488330529064,1488330529064,1488330484171,1488330530397
10,10,0,,,0,0,0,1488330532398,1488330532397,1488330484171,1488330533597
10,11,0,,,0,0,0,1488330535598,1488330535598,1488330484171,1488330536731
10,12,0,,,1,1,0,1488330538731,1488330538731,1488330484171,1488330540032
10,13,0,,,0,0,0,1488330542032,1488330542031,1488330484171,1488330543098
10,14,0,,,0,0,0,1488330545100,1488330545100,1488330484171,1488330546465
10,15,0,,,0,0,0,1488330548466,1488330548466,1488330484171,1488330549498
13,0,2,5B,5B,11,11,0,1488330557503,1488330562071,1488330563272,1488330565732
13,1,2,47,47,00,00,0,1488330567739,1488330571871,1488330572905,1488330574934
13,2,2,7B,7B,10,10,0,1488330576905,1488330581504,1488330582538,1488330584234
14,0,5,61F9E,61F9E,11000,11000,0,1488330589640,1488330602406,1488330604040,1488330608285
14,1,5,F7E68,F7E68,11001,11001,0,1488330610290,1488330622957,1488330624059,1488330627719
14,2,2,47,57,01,Z1,0,1488330629725,1488330635158,1488330636559,1488330638987
14,3,3,2D3,2D3,101,101,0,1488330640992,1488330648291,1488330649393,1488330652087
14,4,4,EF08,EF14,0011,0011,0,1488330654060,1488330664659,1488330666194,1488330669255
14,5,4,32AC,32AC,1010,Z010,0,1488330671260,1488330682927,1488330684161,1488330687890
14,6,2,0D,0D,01,01,0,1488330689862,1488330694295,1488330695596,1488330698156
14,7,3,7DA,7DA,001,001,0,1488330700162,1488330707396,1488330708429,1488330710790
14,8,3,B18,B18,011,011,0,1488330712795,1488330720162,1488330721662,1488330724192
14,9,4,80A7,80A7,0100,0100,0,1488330726196,1488330735897,1488330737031,1488330739159
14,10,5,BD908,BD908,11111,11111,0,1488330741130,1488330754497,1488330755931,1488330758127
14,11,2,F0,F0,00,00,0,1488330760132,1488330764532,1488330765468,1488330768294
