%Recollect Version 2.3. Scene/Level: , Session: 19, GameNumber: 19
%D2:Action,Row,Character,TimeOfResponse
1,0,0,1487812630652
1,0,7,1487812634118
1,0,8,1487812634784
1,0,10,1487812636284
1,0,11,1487812637184
1,0,14,1487812638284
1,0,17,1487812639618
1,0,18,1487812639884
1,0,20,1487812641218
1,0,21,1487812642017
1,0,23,1487812643118
1,0,29,1487812645618
1,0,30,1487812646151
1,0,32,1487812647119
1,0,34,1487812648251
9,0,-1,1487812649453
1,1,0,1487812651351
1,1,3,1487812652118
1,1,4,1487812653051
1,1,6,1487812655518
1,1,10,1487812657719
1,1,12,1487812658719
1,1,16,1487812660052
1,1,17,1487812661052
1,1,18,1487812661719
1,1,20,1487812662519
1,1,22,1487812663352
1,1,23,1487812664219
1,1,27,1487812665519
1,1,29,1487812666819
1,1,32,1487812668319
-1,1,30,1487812668919
-1,1,30,1487812669686
9,1,-1,1487812670454
1,2,2,1487812673354
1,2,4,1487812675120
1,2,6,1487812676620
1,2,9,1487812677853
1,2,12,1487812679053
1,2,16,1487812680753
1,2,17,1487812681353
1,2,18,1487812681853
1,2,20,1487812682920
1,2,21,1487812683420
1,2,26,1487812684520
1,2,29,1487812685720
1,2,30,1487812686520
1,2,32,1487812688121
1,2,33,1487812689020
1,2,34,1487812689487
1,2,35,1487812690021
9,2,-1,1487812691455
-1,2,38,1487812691654
1,3,0,1487812693355
1,3,3,1487812694321
1,3,4,1487812696121
1,3,5,1487812696388
1,3,6,1487812696821
1,3,13,1487812699521
1,3,15,1487812700121
1,3,16,1487812700655
1,3,21,1487812702455
1,3,22,1487812703454
1,3,26,1487812705455
1,3,29,1487812706755
1,3,31,1487812707788
1,3,33,1487812708955
1,3,37,1487812710888
1,3,38,1487812711322
9,3,-1,1487812712457
-1,3,41,1487812712922
1,4,0,1487812714489
1,4,2,1487812715255
1,4,3,1487812715655
1,4,6,1487812716789
1,4,8,1487812717589
1,4,9,1487812717989
2,4,9,1487812719756
1,4,9,1487812721590
2,4,9,1487812722456
1,4,11,1487812724689
1,4,12,1487812726056
1,4,16,1487812727423
1,4,18,1487812728056
1,4,19,1487812728656
1,4,20,1487812729190
1,4,26,1487812731290
1,4,29,1487812732090
1,4,31,1487812732890
9,4,-1,1487812733457
-1,4,33,1487812734090
1,5,1,1487812735724
1,5,3,1487812736857
1,5,7,1487812738823
1,5,8,1487812739323
1,5,13,1487812741724
1,5,16,1487812744157
1,5,19,1487812745590
1,5,25,1487812748124
1,5,30,1487812749624
1,5,32,1487812751224
1,5,36,1487812752624
1,5,37,1487812753324
-1,5,35,1487812754025
9,5,-1,1487812754458
1,6,0,1487812758325
1,6,6,1487812760625
1,6,7,1487812762558
1,6,8,1487812763158
1,6,9,1487812763758
1,6,10,1487812764258
1,6,11,1487812764758
1,6,12,1487812765758
1,6,13,1487812766225
1,6,14,1487812766658
1,6,18,1487812768291
1,6,19,1487812769058
1,6,23,1487812770659
1,6,25,1487812771192
1,6,27,1487812771958
-1,6,25,1487812772592
2,6,27,1487812774225
9,6,-1,1487812775461
-1,6,26,1487812775525
1,7,0,1487812777760
1,7,4,1487812779792
1,7,5,1487812780359
1,7,7,1487812782093
1,7,12,1487812784593
1,7,14,1487812786394
1,7,16,1487812786994
-1,7,15,1487812787726
2,7,16,1487812788759
1,7,15,1487812789093
1,7,16,1487812789893
1,7,19,1487812792794
1,7,22,1487812794794
1,7,24,1487812796027
9,7,-1,1487812796461
1,8,4,1487812803161
-1,8,3,1487812803894
-1,8,3,1487812804960
-1,8,3,1487812806060
2,8,4,1487812807427
1,8,3,1487812807794
1,8,4,1487812808327
1,8,7,1487812810061
1,8,10,1487812811861
1,8,11,1487812812195
1,8,14,1487812813695
2,8,14,1487812814594
1,8,13,1487812815628
1,8,15,1487812816594
1,8,16,1487812817061
9,8,-1,1487812817462
1,9,7,1487812821829
1,9,9,1487812823128
1,9,10,1487812823628
1,9,11,1487812825062
1,9,12,1487812825628
1,9,15,1487812826962
1,9,17,1487812828162
1,9,20,1487812829095
-1,9,19,1487812829828
-1,9,19,1487812831062
2,9,20,1487812832262
1,9,19,1487812832628
1,9,20,1487812833129
1,9,21,1487812834062
1,9,23,1487812834929
1,9,24,1487812835628
1,9,25,1487812835995
1,9,27,1487812837329
9,9,-1,1487812838464
-1,9,31,1487812839029
1,10,0,1487812841062
1,10,4,1487812842296
1,10,5,1487812843096
1,10,7,1487812843929
1,10,9,1487812845063
2,10,9,1487812846530
1,10,8,1487812846896
1,10,9,1487812847264
1,10,13,1487812849430
1,10,16,1487812850364
1,10,19,1487812851364
1,10,20,1487812852164
1,10,23,1487812854097
1,10,25,1487812855330
2,10,25,1487812856330
1,10,28,1487812857664
1,10,31,1487812858864
9,10,-1,1487812859464
1,11,1,1487812862330
1,11,2,1487812862864
1,11,4,1487812863697
1,11,9,1487812866364
1,11,12,1487812868697
1,11,13,1487812869464
1,11,16,1487812871065
1,11,17,1487812871664
1,11,18,1487812873066
1,11,21,1487812874465
1,11,23,1487812875432
1,11,25,1487812876398
1,11,29,1487812877865
1,11,31,1487812878831
1,11,33,1487812879965
