%Recollect Version 2.3. Scene/Level: , Session: 0, GameNumber: 3
%SymmetrySpan:Stage,TrailNum,SequenceLength,TargetSequence,ResponseSequence,SymmetrySequence,SymmetryResponses,ClearCount,TimeOfSequencePresentation,TimeOfSymmetryPresentation,TimeOfResponsePrompt,TimeOfResponseSubmission
3,0,2,3D,3D,,,0,1488232770101,,1488232772429,1488232775863
3,1,2,C1,C1,,,0,1488232777835,,1488232780196,1488232782130
3,2,3,F4B,F4B,,,0,1488232784102,,1488232787664,1488232791947
3,3,3,70A,70A,,,0,1488232793953,,1488232797481,1488232799614
10,0,0,,,1,1,0,1488232839985,1488232839984,1488232797481,1488232846350
10,1,0,,,1,1,0,1488232848535,1488232848535,1488232797481,1488232854934
10,2,0,,,1,1,0,1488232856902,1488232856902,1488232797481,1488232865034
10,3,0,,,1,1,0,1488232867003,1488232867003,1488232797481,1488232870302
10,4,0,,,0,0,0,1488232872270,1488232872270,1488232797481,1488232876168
10,5,0,,,0,0,0,1488232878170,1488232878170,1488232797481,1488232880902
10,6,0,,,1,1,0,1488232882904,1488232882904,1488232797481,1488232887936
10,7,0,,,0,0,0,1488232889937,1488232889937,1488232797481,1488232892270
10,8,0,,,1,1,0,1488232894271,1488232894271,1488232797481,1488232897369
10,9,0,,,0,0,0,1488232899338,1488232899338,1488232797481,1488232904603
10,10,0,,,0,0,0,1488232906572,1488232906571,1488232797481,1488232910604
10,11,0,,,0,0,0,1488232912572,1488232912572,1488232797481,1488232915471
10,12,0,,,0,0,0,1488232917439,1488232917439,1488232797481,1488232919371
10,13,0,,,1,1,0,1488232921339,1488232921339,1488232797481,1488232926771
10,14,0,,,0,0,0,1488232928773,1488232928773,1488232797481,1488232933105
10,15,0,,,0,0,0,1488232935073,1488232935073,1488232797481,1488232937072
13,0,2,A6,A2,10,10,0,1488232972629,1488232978763,1488232981463,1488232988825
13,1,2,7C,78,11,11,1,1488232990797,1488232995998,1488232997996,1488233007159
13,2,2,D1,D1,01,01,0,1488233009165,1488233014099,1488233016132,1488233017893
14,0,3,B04,B14,010,010,0,1488233029633,1488233038233,1488233040034,1488233042428
14,1,4,1D34,B143,1111,1111,0,1488233044400,1488233057801,1488233059968,1488233065663
14,2,5,C4E39,D8E3C,10000,10010,0,1488233067668,1488233085702,1488233088037,1488233098231
14,3,3,95B,D8B,100,100,0,1488233100420,1488233110654,1488233113488,1488233118649
14,4,4,CB42,D8B2,0110,0110,0,1488233120838,1488233134572,1488233138306,1488233141367
14,5,3,D3B,D83B,110,111,0,1488233143340,1488233152940,1488233155507,1488233158568
14,6,2,AB,AB,01,01,1,1488233160540,1488233165740,1488233168008,1488233173502
14,7,2,FE,FE,00,01,0,1488233175507,1488233181008,1488233183575,1488233185936
14,8,5,E034C,E4318,00111,10111,0,1488233188125,1488233204626,1488233206260,1488233211888
14,9,4,089D,089D,0011,0011,0,1488233214076,1488233227044,1488233231242,1488233235071
14,10,5,371C4,32780,10010,11110,0,1488233237078,1488233253313,1488233255513,1488233262040
14,11,2,1C,1C,10,10,0,1488233264229,1488233269830,1488233271797,1488233274391
