%Recollect Version 2.3. Scene/Level: , Game Number: 006
%NearTransferObject:GameNumber,BlockNumber,TrialNumber,CurrentNLevel,IsCorrect,StimulusType,Image,PresentationTime,ResponseTime,ExpireTime
%Possible values for "Image":Bear=0,Sheep=1,Duck=2,Elephant=3,Turtle=4,Owl=5,Goat=6,Seal=7,Blank=8,
%Possible values for "Type":NonTarget=0,Target=1,Lure=2,lessThanN=3,
6,5,8,3,1,0,0,1486163496566,-1,1486163496035
6,5,9,3,1,0,5,1486163499633,-1,1486163499102
6,5,10,3,1,0,3,1486163502700,-1,1486163502169
6,5,11,3,1,0,3,1486163505766,-1,1486163505236
6,5,12,3,0,0,7,1486163508833,1486163509633,1486163508303
6,5,13,3,1,0,2,1486163511900,-1,1486163511370
6,5,14,3,1,1,3,1486163514934,1486163515701,1486163514403
6,5,15,3,1,0,1,1486163518000,-1,1486163517471
6,5,16,3,1,0,6,1486163521034,-1,1486163520535
6,5,17,3,0,1,3,1486163524101,-1,1486163523571
6,5,18,3,1,1,1,1486163527134,1486163528768,1486163526604
6,5,19,3,1,0,2,1486163530168,-1,1486163529637
6,5,20,3,1,0,2,1486163533235,-1,1486163532705
6,5,21,3,1,0,7,1486163536301,-1,1486163535771
6,5,22,3,1,0,7,1486163539368,-1,1486163538838
6,5,23,3,0,1,2,1486163542401,-1,1486163541871
6,6,1,4,0,3,4,1486163546835,-1,1486163546337
6,6,2,4,0,3,6,1486163549869,-1,1486163549339
6,6,3,4,0,3,7,1486163552903,-1,1486163552372
6,6,4,4,0,3,3,1486163555969,-1,1486163555439
6,6,5,4,1,1,4,1486163559036,1486163559670,1486163558506
6,6,6,4,1,0,0,1486163562103,-1,1486163561572
6,6,7,4,1,1,7,1486163565137,1486163566271,1486163564606
6,6,8,4,1,0,5,1486163568204,-1,1486163567673
6,6,9,4,1,0,5,1486163571270,-1,1486163570739
6,6,10,4,1,0,1,1486163574304,-1,1486163573773
6,6,11,4,1,1,7,1486163577337,1486163578204,1486163576807
6,6,12,4,1,0,4,1486163580404,-1,1486163579873
6,6,13,4,1,0,7,1486163583437,-1,1486163582908
6,6,14,4,1,1,1,1486163586471,1486163587338,1486163585941
6,6,15,4,0,0,5,1486163589538,1486163590871,1486163589008
6,6,16,4,0,0,0,1486163592605,1486163593638,1486163592074
6,6,17,4,0,0,3,1486163595638,1486163596672,1486163595108
6,6,18,4,1,0,6,1486163598672,-1,1486163598142
6,6,19,4,1,0,7,1486163601739,-1,1486163601208
6,6,20,4,1,1,0,1486163604805,1486163605472,1486163604276
6,6,21,4,0,0,7,1486163607839,1486163609539,1486163607309
6,6,22,4,1,0,2,1486163610906,-1,1486163610375
6,6,23,4,1,0,4,1486163613939,-1,1486163613409
6,6,24,4,1,1,0,1486163616973,1486163618373,1486163616442
6,7,1,1,1,3,7,1486163623990,-1,1486163623458
6,7,2,1,1,1,7,1486163627023,1486163627957,1486163626493
6,7,3,1,1,0,1,1486163630023,-1,1486163629526
6,7,4,1,1,0,6,1486163633090,-1,1486163632560
6,7,5,1,1,1,6,1486163636124,1486163637057,1486163635593
6,7,6,1,1,0,3,1486163639191,-1,1486163638660
6,7,7,1,1,0,7,1486163642224,-1,1486163641694
6,7,8,1,1,0,6,1486163645291,-1,1486163644760
6,7,9,1,1,0,0,1486163648324,-1,1486163647794
6,7,10,1,1,1,0,1486163651358,1486163652358,1486163650827
6,7,11,1,1,0,6,1486163654425,-1,1486163653894
6,7,12,1,1,0,4,1486163657492,-1,1486163656961
6,7,13,1,1,0,1,1486163660525,-1,1486163659994
6,7,14,1,1,1,1,1486163663592,1486163664559,1486163663061
6,7,15,1,0,1,1,1486163666626,-1,1486163666095
6,7,16,1,1,1,1,1486163669692,1486163671292,1486163669162
6,7,17,1,1,0,6,1486163672759,-1,1486163672229
6,7,18,1,1,0,7,1486163675793,-1,1486163675262
6,7,19,1,1,0,1,1486163678826,-1,1486163678295
6,7,20,1,1,0,3,1486163681893,-1,1486163681362
6,7,21,1,1,0,5,1486163684926,-1,1486163684396
6,8,1,2,1,3,7,1486163689493,-1,1486163688962
6,8,2,2,1,3,3,1486163692560,-1,1486163692030
6,8,3,2,1,0,0,1486163695594,-1,1486163695063
6,8,4,2,1,1,3,1486163698661,1486163699394,1486163698130
6,8,5,2,1,2,3,1486163701727,-1,1486163701198
6,8,6,2,1,1,3,1486163704728,1486163705828,1486163704230
6,8,7,2,1,0,1,1486163707794,-1,1486163707264
6,8,8,2,1,0,5,1486163710861,-1,1486163710331
6,8,9,2,1,0,4,1486163713895,-1,1486163713364
6,8,10,2,1,2,4,1486163716962,-1,1486163716431
6,8,11,2,1,1,4,1486163720028,1486163720895,1486163719498
6,8,12,2,1,0,3,1486163723062,-1,1486163722531
6,8,13,2,1,1,4,1486163726095,1486163727195,1486163725565
6,8,14,2,1,2,4,1486163729129,-1,1486163728599
6,8,15,2,1,0,7,1486163732196,-1,1486163731666
6,8,16,2,1,0,1,1486163735263,-1,1486163734733
6,8,17,2,0,2,4,1486163738296,1486163739130,1486163737765
6,8,18,2,1,2,4,1486163741363,-1,1486163740833
6,8,19,2,0,2,1,1486163744396,1486163745397,1486163743866
6,8,20,2,1,1,4,1486163747463,1486163748664,1486163746933
6,8,21,2,1,1,1,1486163750497,1486163751830,1486163749967
6,8,22,2,1,0,3,1486163753530,-1,1486163753033
6,9,1,3,1,3,2,1486163758164,-1,1486163757632
