%Recollect Version 2.3. Scene/Level: , Game Number: 006
%NearTransferObject:GameNumber,BlockNumber,TrialNumber,CurrentNLevel,IsCorrect,StimulusType,Image,PresentationTime,ResponseTime,ExpireTime
%Possible values for "Image":Bear=0,Sheep=1,Duck=2,Elephant=3,Turtle=4,Owl=5,Goat=6,Seal=7,Blank=8,
%Possible values for "Type":NonTarget=0,Target=1,Lure=2,lessThanN=3,
6,0,1,1,0,3,6,1486157823203,-1,1486157822671
6,0,2,1,1,1,6,1486157826237,1486157827471,1486157825707
6,0,3,1,0,1,6,1486157829304,-1,1486157828774
6,0,4,1,1,0,0,1486157832371,-1,1486157831840
6,0,5,1,1,0,2,1486157835404,-1,1486157834907
6,0,6,1,1,0,3,1486157838471,-1,1486157837941
6,0,7,1,1,0,1,1486157841504,-1,1486157840974
6,0,8,1,1,0,5,1486157844571,-1,1486157844042
6,0,9,1,1,0,7,1486157847605,-1,1486157847107
6,0,10,1,1,1,7,1486157850671,1486157851539,1486157850141
6,0,11,1,1,0,5,1486157853705,-1,1486157853176
6,1,1,1,1,3,2,1486157860839,-1,1486157860340
6,1,2,1,1,0,7,1486157863906,-1,1486157863375
6,1,3,1,1,0,0,1486157866939,-1,1486157866442
6,1,4,1,1,0,6,1486157870007,-1,1486157869476
6,1,5,1,1,0,4,1486157873073,-1,1486157872543
6,1,6,1,1,1,4,1486157876140,1486157876907,1486157875609
6,1,7,1,1,1,4,1486157879206,1486157880140,1486157878677
6,1,8,1,1,0,5,1486157882240,-1,1486157881710
6,1,9,1,1,0,1,1486157885241,-1,1486157884743
6,1,10,1,1,0,7,1486157888274,-1,1486157887777
6,1,11,1,1,1,7,1486157891340,1486157892141,1486157890810
6,1,12,1,1,0,6,1486157894374,-1,1486157893844
6,1,13,1,1,0,1,1486157897407,-1,1486157896877
6,1,14,1,1,1,1,1486157900441,1486157901175,1486157899944
6,1,15,1,1,0,5,1486157903475,-1,1486157902944
6,1,16,1,1,0,4,1486157906475,-1,1486157905978
6,1,17,1,1,1,4,1486157909509,1486157910175,1486157909011
6,1,18,1,1,0,6,1486157912575,-1,1486157912045
6,1,19,1,1,0,7,1486157915642,-1,1486157915111
6,1,20,1,1,1,7,1486157918709,1486157919410,1486157918179
6,1,21,1,1,0,5,1486157921775,-1,1486157921245
6,2,1,2,1,3,1,1486157943210,-1,1486157942677
6,2,2,2,1,3,6,1486157946244,-1,1486157945715
6,2,3,2,1,1,1,1486157949277,1486157950111,1486157948780
6,2,4,2,1,0,4,1486157952344,-1,1486157951813
6,2,5,2,1,0,2,1486157955377,-1,1486157954847
6,2,6,2,1,1,4,1486157958444,1486157959245,1486157957914
6,2,7,2,1,0,7,1486157961511,-1,1486157960980
6,2,8,2,1,0,0,1486157964578,-1,1486157964048
6,2,9,2,1,0,5,1486157967612,-1,1486157967115
6,2,10,2,1,1,0,1486157970645,1486157971979,1486157970148
6,2,11,2,1,0,4,1486157973679,-1,1486157973181
6,2,12,2,1,0,3,1486157976745,-1,1486157976214
6,3,1,2,1,3,7,1486157984113,-1,1486157983580
6,3,2,2,1,3,2,1486157987180,-1,1486157986648
6,3,3,2,1,1,7,1486157990246,1486157990913,1486157989715
6,3,4,2,1,0,1,1486157993313,-1,1486157992784
6,3,5,2,1,0,5,1486157996380,-1,1486157995850
6,3,6,2,1,1,1,1486157999447,1486158000213,1486157998916
6,3,7,2,1,0,6,1486158002513,-1,1486158001983
6,3,8,2,1,0,7,1486158005580,-1,1486158005050
6,3,9,2,1,0,4,1486158008614,-1,1486158008084
6,3,10,2,1,0,5,1486158011681,-1,1486158011150
6,3,11,2,1,0,6,1486158014714,-1,1486158014217
6,3,12,2,1,0,3,1486158017781,-1,1486158017250
6,3,13,2,1,0,0,1486158020849,-1,1486158020317
6,3,14,2,1,1,3,1486158023915,1486158024915,1486158023384
