%Recollect Version 2.3. Scene/Level: , Game Number: 006
%NearTransferObject:GameNumber,BlockNumber,TrialNumber,CurrentNLevel,IsCorrect,StimulusType,Image,PresentationTime,ResponseTime,ExpireTime
%Possible values for "Image":RV=0,Truck=1,FireTruck=2,Ambulance=3,Cab=4,Schoolbus=5,Limo=6,Police=7,Blank=8,
%Possible values for "Type":NonTarget=0,Target=1,Lure=2,lessThanN=3,
6,0,1,1,0,3,7,1486156416756,-1,1486156416223
6,0,2,1,1,0,0,1486156419789,-1,1486156419292
6,0,3,1,0,1,0,1486156422856,-1,1486156422325
6,0,4,1,1,0,5,1486156425889,-1,1486156425359
6,0,5,1,1,1,5,1486156428923,1486156429890,1486156428392
6,0,6,1,1,0,7,1486156431956,-1,1486156431427
6,0,7,1,0,0,0,1486156435023,1486156437491,1486156434492
6,0,8,1,0,1,0,1486156438057,-1,1486156437527
6,0,9,1,1,0,7,1486156441123,-1,1486156440593
6,0,10,1,1,0,3,1486156444157,-1,1486156443626
6,0,11,1,0,0,0,1486156447224,1486156448225,1486156446693
6,1,1,1,0,3,3,1486156453491,-1,1486156452958
6,1,2,1,1,0,6,1486156456558,-1,1486156456027
6,1,3,1,0,0,3,1486156459625,1486156460292,1486156459094
6,1,4,1,1,1,3,1486156462659,1486156463625,1486156462127
6,1,5,1,1,0,2,1486156465725,-1,1486156465194
6,1,6,1,1,1,2,1486156468792,1486156469425,1486156468261
6,1,7,1,1,0,6,1486156471825,-1,1486156471294
6,1,8,1,1,1,6,1486156474892,1486156475492,1486156474362
6,1,9,1,1,0,0,1486156477959,-1,1486156477428
6,1,10,1,1,0,3,1486156480959,-1,1486156480461
6,1,11,1,1,0,7,1486156484026,-1,1486156483495
6,1,12,1,1,0,5,1486156487093,-1,1486156486562
6,1,13,1,0,1,5,1486156490160,-1,1486156489628
6,1,14,1,1,0,4,1486156493193,-1,1486156492662
6,1,15,1,1,0,2,1486156496227,-1,1486156495696
6,1,16,1,1,0,7,1486156499293,-1,1486156498763
6,1,17,1,1,0,0,1486156502360,-1,1486156501829
6,1,18,1,1,1,0,1486156505394,1486156506261,1486156504863
6,1,19,1,1,0,4,1486156508427,-1,1486156507896
6,1,20,1,1,0,1,1486156511494,-1,1486156510963
6,1,21,1,1,1,1,1486156514561,1486156515361,1486156514031
6,2,1,2,1,3,2,1486156536496,-1,1486156535963
6,2,2,2,1,3,6,1486156539496,-1,1486156538999
6,2,3,2,1,1,2,1486156542563,1486156543396,1486156542032
6,2,4,2,1,0,3,1486156545597,-1,1486156545065
6,2,5,2,1,0,0,1486156548630,-1,1486156548132
6,2,6,2,1,1,3,1486156551696,1486156552563,1486156551166
6,2,7,2,1,0,4,1486156554730,-1,1486156554199
6,2,8,2,1,0,1,1486156557763,-1,1486156557234
6,2,9,2,1,0,2,1486156560797,-1,1486156560266
6,2,10,2,1,0,7,1486156563864,-1,1486156563333
6,2,11,2,1,0,3,1486156566931,-1,1486156566400
6,2,12,2,0,1,7,1486156569997,-1,1486156569467
6,3,1,2,0,3,6,1486156575331,-1,1486156574798
6,3,2,2,0,3,2,1486156578365,-1,1486156577834
6,3,3,2,1,0,1,1486156581399,-1,1486156580867
6,3,4,2,1,1,2,1486156584465,1486156585132,1486156583934
6,3,5,2,1,0,5,1486156587466,-1,1486156586968
6,3,6,2,0,1,2,1486156590532,-1,1486156590001
6,3,7,2,1,0,3,1486156593533,-1,1486156593035
6,3,8,2,1,0,4,1486156596599,-1,1486156596068
6,3,9,2,1,1,3,1486156599666,1486156600333,1486156599136
6,3,10,2,1,0,5,1486156602666,-1,1486156602168
6,3,11,2,1,0,2,1486156605733,-1,1486156605203
6,3,12,2,1,0,1,1486156608800,-1,1486156608269
6,3,13,2,1,1,2,1486156611866,1486156612533,1486156611335
6,3,14,2,1,0,4,1486156614933,-1,1486156614402
6,3,15,2,1,0,7,1486156617967,-1,1486156617436
6,3,16,2,1,0,3,1486156621000,-1,1486156620470
6,3,17,2,1,1,7,1486156624067,1486156624768,1486156623536
6,3,18,2,1,0,6,1486156627135,-1,1486156626603
6,3,19,2,1,0,1,1486156630168,-1,1486156629670
6,3,20,2,1,1,6,1486156633234,1486156634001,1486156632703
6,3,21,2,1,0,7,1486156636301,-1,1486156635770
6,3,22,2,1,0,0,1486156639368,-1,1486156638837
6,4,1,3,1,3,3,1486156655069,-1,1486156654536
6,4,2,3,1,3,6,1486156658136,-1,1486156657605
6,4,3,3,1,3,1,1486156661169,-1,1486156660640
6,4,4,3,1,0,4,1486156664236,-1,1486156663706
6,4,5,3,1,1,6,1486156667270,1486156668003,1486156666739
6,4,6,3,1,0,7,1486156670304,-1,1486156669772
6,4,7,3,0,1,4,1486156673370,-1,1486156672839
6,4,8,3,1,0,1,1486156676437,-1,1486156675907
6,4,9,3,1,0,1,1486156679504,-1,1486156678973
6,4,10,3,1,0,2,1486156682537,-1,1486156682007
6,4,11,3,0,1,1,1486156685604,-1,1486156685073
6,4,12,3,1,0,3,1486156688638,-1,1486156688140
6,4,13,3,1,0,7,1486156691704,-1,1486156691174
6,5,1,3,1,3,0,1486156698338,-1,1486156697805
6,5,2,3,1,3,5,1486156701372,-1,1486156700841
6,5,3,3,1,3,3,1486156704405,-1,1486156703907
6,5,4,3,1,1,0,1486156707472,1486156708139,1486156706942
6,5,5,3,1,0,0,1486156710505,-1,1486156709974
6,5,6,3,0,1,3,1486156713506,-1,1486156713008
6,5,7,3,0,1,0,1486156716572,-1,1486156716042
6,5,8,3,0,0,2,1486156719640,1486156720973,1486156719108
6,5,9,3,1,0,2,1486156722706,-1,1486156722175
6,5,10,3,1,0,4,1486156725706,-1,1486156725209
6,5,11,3,0,0,5,1486156728740,1486156730040,1486156728210
6,5,12,3,1,0,5,1486156731773,-1,1486156731242
6,5,13,3,0,1,4,1486156734807,-1,1486156734309
6,5,14,3,1,1,5,1486156737873,1486156739041,1486156737343
6,5,15,3,1,0,2,1486156740907,-1,1486156740377
6,5,16,3,1,0,6,1486156743941,-1,1486156743411
6,5,17,3,1,0,6,1486156746974,-1,1486156746443
6,5,18,3,0,0,4,1486156750007,1486156751008,1486156749477
6,5,19,3,1,0,1,1486156753041,-1,1486156752510
6,5,20,3,1,0,2,1486156756108,-1,1486156755577
6,5,21,3,0,0,3,1486156759175,1486156759842,1486156758644
6,5,22,3,0,1,1,1486156762209,-1,1486156761677
6,5,23,3,1,0,5,1486156765242,-1,1486156764744
6,6,1,1,1,3,1,1486156773426,-1,1486156772893
6,6,2,1,1,0,6,1486156776492,-1,1486156775962
6,6,3,1,1,0,2,1486156779526,-1,1486156778995
6,6,4,1,1,0,7,1486156782559,-1,1486156782028
6,6,5,1,1,1,7,1486156785627,1486156786227,1486156785095
6,6,6,1,1,0,6,1486156788694,-1,1486156788163
6,6,7,1,1,0,4,1486156791760,-1,1486156791229
6,6,8,1,1,0,7,1486156794827,-1,1486156794296
6,6,9,1,1,1,7,1486156797860,1486156798627,1486156797350
6,6,10,1,1,0,6,1486156800861,-1,1486156800363
6,6,11,1,1,0,0,1486156803928,-1,1486156803397
6,6,12,1,1,1,0,1486156806994,1486156807861,1486156806463
6,6,13,1,1,0,4,1486156810061,-1,1486156809531
6,6,14,1,1,0,6,1486156813095,-1,1486156812564
6,6,15,1,1,0,1,1486156816095,-1,1486156815598
6,6,16,1,1,1,1,1486156819162,1486156820096,1486156818631
6,6,17,1,1,0,3,1486156822228,-1,1486156821698
6,6,18,1,1,0,2,1486156825262,-1,1486156824733
6,6,19,1,1,0,5,1486156828295,-1,1486156827766
6,6,20,1,1,1,5,1486156831329,1486156832096,1486156830798
6,6,21,1,0,1,5,1486156834362,-1,1486156833832
6,7,1,2,0,3,5,1486156841530,-1,1486156840997
6,7,2,2,0,3,7,1486156844596,-1,1486156844065
6,7,3,2,1,0,3,1486156847663,-1,1486156847133
6,7,4,2,1,1,7,1486156850697,1486156851330,1486156850166
6,7,5,2,1,2,7,1486156853763,-1,1486156853232
6,7,6,2,1,0,6,1486156856830,-1,1486156856302
6,7,7,2,1,0,2,1486156859864,-1,1486156859333
6,7,8,2,1,1,6,1486156862897,1486156863598,1486156862367
6,7,9,2,1,2,6,1486156865931,-1,1486156865400
6,7,10,2,0,1,6,1486156868964,-1,1486156868433
6,7,11,2,1,2,1,1486156871965,-1,1486156871467
6,7,12,2,1,0,2,1486156875032,-1,1486156874500
6,7,13,2,0,2,6,1486156878098,1486156878599,1486156877567
6,7,14,2,1,1,2,1486156881132,1486156882932,1486156880601
6,7,15,2,0,1,6,1486156884199,-1,1486156883667
6,7,16,2,1,2,6,1486156887266,-1,1486156886735
6,7,17,2,1,1,6,1486156890299,1486156891399,1486156889767
6,7,18,2,1,0,4,1486156893366,-1,1486156892835
6,7,19,2,1,0,7,1486156896399,-1,1486156895869
