%Recollect Version 2.3. Scene/Level: , Game Number: 003
%SymmetrySpan:Stage,TrailNum,SequenceLength,TargetSequence,ResponseSequence,SymmetrySequence,SymmetryResponses,ClearCount,TimeOfSequencePresentation,TimeOfSymmetryPresentation,TimeOfResponsePrompt,TimeOfResponseSubmission
3,0,2,52,52,,,0,1486154900942,,1486154903336,1486154906204
3,1,2,50,50,,,0,1486154908174,,1486154910537,1486154912737
3,2,3,06B,06B,,,0,1486154914742,,1486154918270,1486154920538
3,3,3,3BA,3BA,,,0,1486154922543,,1486154926071,1486154928705
10,0,0,,,0,1,0,1486154976110,1486154976108,1486154926071,1486154985808
10,1,0,,,1,1,0,1486154987808,1486154987808,1486154926071,1486154990075
10,2,0,,,1,1,0,1486154992075,1486154992075,1486154926071,1486154996175
10,3,0,,,0,0,0,1486154998176,1486154998175,1486154926071,1486155002609
10,4,0,,,1,1,0,1486155004609,1486155004609,1486154926071,1486155006042
10,5,0,,,1,1,0,1486155008043,1486155008043,1486154926071,1486155009676
10,6,0,,,0,0,0,1486155011676,1486155011676,1486154926071,1486155013643
10,7,0,,,0,0,0,1486155015643,1486155015643,1486154926071,1486155019210
10,8,0,,,1,1,0,1486155021210,1486155021210,1486154926071,1486155023176
10,9,0,,,0,1,0,1486155025144,1486155025144,1486154926071,1486155028343
10,10,0,,,1,1,0,1486155030345,1486155030345,1486154926071,1486155033444
10,11,0,,,0,0,0,1486155035444,1486155035444,1486154926071,1486155038644
10,12,0,,,0,0,0,1486155040645,1486155040645,1486154926071,1486155043178
10,13,0,,,0,0,0,1486155045178,1486155045178,1486154926071,1486155048544
10,14,0,,,0,0,0,1486155050545,1486155050545,1486154926071,1486155054412
10,15,0,,,1,1,0,1486155056412,1486155056412,1486154926071,1486155061145
13,0,2,B1,B1,00,00,0,1486155102185,1486155108053,1486155111986,1486155117248
13,1,2,0A,0A,11,11,0,1486155119253,1486155124521,1486155126721,1486155129416
13,2,2,87,87,11,11,0,1486155131423,1486155136354,1486155138721,1486155140383
14,0,2,21,21,11,11,0,1486155151288,1486155155888,1486155158824,1486155160485
14,1,4,7E21,7BE1,1000,1000,0,1486155162489,1486155173556,1486155175056,1486155182985
14,2,5,C4271,C41B2,10010,10010,0,1486155184957,1486155199991,1486155201058,1486155206420
14,3,3,C3B,C3B0,110,110,1,1486155208425,1486155217259,1486155219193,1486155229621
14,4,5,84E37,84D73,10001,10001,0,1486155231626,1486155245527,1486155246894,1486155249823
14,5,2,9F,9F,11,10,0,1486155251795,1486155256461,1486155257962,1486155260323
14,6,2,83,83,00,00,0,1486155262328,1486155267194,1486155268462,1486155270491
14,7,5,AE89D,AE89D,11100,11100,0,1486155272495,1486155289863,1486155291131,1486155294225
14,8,3,76D,76D,000,000,0,1486155296197,1486155303663,1486155304697,1486155306859
14,9,4,C5E9,C5E9,1110,1110,0,1486155308831,1486155320464,1486155321666,1486155324460
14,10,4,B9C7,B9C6,1011,1011,0,1486155326465,1486155339132,1486155342299,1486155347095
14,11,3,4C9,4C9,010,010,0,1486155349099,1486155357733,1486155359301,1486155362095
