%Recollect Version 2.3; iPad: ; User: RLB158; Session: 2
%Span:2,Continent,Difficulty,Game Number,Highest Span Length Achieved,Current Span Length
%NBack:4,Game Number,Scene/Level Played,Highest N Level Achieved,Current N Level
%MultiObject:8,Continent,Difficulty,Game Number,Highest Number of Concurrent Bugs,Current Number of Concurrent Bugs
%LameBack:32,Algorithm,Session,GameNumber,Accuracy,EndingNLevel,HighestNLevel,BayesianEstimates
32,1,2,0,1,3,5,algoNotBayesian
32,1,2,0,0.7142857,4,5,algoNotBayesian
32,1,2,0,0.5714286,5,5,algoNotBayesian
32,1,2,0,0.3636364,5,5,algoNotBayesian
32,1,2,0,0.5,4,5,algoNotBayesian
32,1,2,0,0.5714286,4,5,algoNotBayesian
32,1,2,0,0.7142857,4,5,algoNotBayesian
32,1,2,0,0.625,5,5,algoNotBayesian
32,1,2,0,0.7142857,5,5,algoNotBayesian
32,1,2,0,0.4,6,6,algoNotBayesian
32,1,2,0,0.75,5,6,algoNotBayesian
32,1,2,0,0.5714286,6,6,algoNotBayesian
32,1,2,0,0.8571429,6,6,algoNotBayesian
32,1,2,0,0.6666667,7,7,algoNotBayesian
32,1,3,0,0.2857143,7,8,algoNotBayesian
32,1,3,0,0.8333333,7,8,algoNotBayesian
32,1,3,0,0.5714286,8,8,algoNotBayesian
32,1,3,0,0.625,8,8,algoNotBayesian
32,1,3,0,0.1111111,8,8,algoNotBayesian
32,1,3,0,0.625,7,8,algoNotBayesian
32,1,3,0,0.125,7,8,algoNotBayesian
32,1,3,0,0.8333333,6,8,algoNotBayesian
32,1,3,0,0.3333333,7,8,algoNotBayesian
32,1,3,0,0.4285714,7,8,algoNotBayesian
32,1,3,0,0.4285714,7,8,algoNotBayesian
32,1,3,0,0.5714286,7,8,algoNotBayesian
32,1,3,0,0.2222222,7,8,algoNotBayesian
