%Recollect Version 2.3. Scene/Level: , Session: 19, GameNumber: 7
%HeartsAndFlowers:Stage,TrailNum,Target,TargetPos,ChoicePos,TimeOfPresentation,TimeOfResponse
1,0,1,0,0,1487798025016,1487798026579
1,1,1,1,1,1487798027580,1487798028446
1,2,1,1,1,1487798029446,1487798030113
1,3,1,0,0,1487798031113,1487798032179
2,0,1,1,1,1487798034781,1487798035613
2,1,1,1,1,1487798036580,1487798037080
2,2,1,1,1,1487798038047,1487798038479
2,3,1,0,0,1487798039447,1487798039880
2,4,1,1,1,1487798040881,1487798041347
2,5,1,0,0,1487798042347,1487798042780
2,6,1,0,0,1487798043747,1487798044246
2,7,1,0,0,1487798045214,1487798045713
2,8,1,1,1,1487798046680,1487798047180
2,9,1,1,1,1487798048180,1487798048680
2,10,1,0,0,1487798049648,1487798050047
2,11,1,0,0,1487798051047,1487798051547
3,0,0,1,1,1487798053514,1487798054147
3,1,0,0,1,1487798055114,1487798055681
3,2,0,1,0,1487798056682,1487798057648
3,3,0,0,1,1487798058648,1487798059181
4,0,0,1,0,1487798061165,1487798061731
4,1,0,0,1,1487798062731,1487798063164
4,2,0,1,0,1487798064131,1487798064666
4,3,0,1,0,1487798065665,1487798066198
4,4,0,0,1,1487798067198,1487798067764
4,5,0,0,1,1487798068765,1487798069531
4,6,0,0,1,1487798070532,1487798071165
4,7,0,1,0,1487798072166,1487798072665
4,8,0,0,1,1487798073667,1487798074199
4,9,0,1,0,1487798075199,1487798075699
4,10,0,1,0,1487798076699,1487798077265
4,11,0,0,1,1487798078266,1487798079065
5,0,1,0,0,1487798081233,1487798082232
5,1,1,1,1,1487798083233,1487798083999
5,2,0,1,0,1487798084999,1487798085532
5,3,0,0,1,1487798086533,1487798087233
6,0,1,0,0,1487798089066,1487798090066
6,1,1,0,0,1487798091033,1487798091599
6,2,0,0,1,1487798092600,1487798093199
6,3,1,1,1,1487798094200,1487798094700
6,4,1,1,1,1487798095700,1487798096300
6,5,1,1,1,1487798097301,1487798097900
6,6,0,0,1,1487798098900,1487798099401
6,7,1,1,1,1487798100400,1487798101166
6,8,0,1,0,1487798102134,1487798102667
6,9,1,1,1,1487798103667,1487798104466
6,10,0,0,1,1487798105467,1487798106100
6,11,0,1,0,1487798107100,1487798108000
6,12,0,1,0,1487798109001,1487798109767
6,13,1,1,1,1487798110735,1487798111634
6,14,1,0,0,1487798112634,1487798113235
6,15,1,0,0,1487798114201,1487798115001
6,16,0,1,0,1487798116001,1487798116668
6,17,0,0,1,1487798117668,1487798118334
6,18,1,1,1,1487798119334,1487798120068
6,19,0,0,1,1487798121068,1487798122001
6,20,0,1,0,1487798123001,1487798124635
6,21,0,1,0,1487798125635,1487798126335
6,22,1,0,0,1487798127335,1487798128768
6,23,0,1,0,1487798129735,1487798131535
6,24,1,1,1,1487798132536,1487798133602
6,25,0,0,1,1487798134602,1487798135268
6,26,0,0,1,1487798136269,1487798137235
6,27,0,0,1,1487798138235,1487798138903
6,28,1,1,1,1487798139869,1487798141402
6,29,1,0,0,1487798142402,1487798143736
6,30,0,1,0,1487798144736,1487798148136
6,31,1,1,1,1487798149136,1487798149869
6,32,0,0,1,1487798150870,1487798151703
6,33,0,1,0,1487798152703,1487798153403
6,34,1,0,0,1487798154370,1487798155170
6,35,1,0,0,1487798156170,1487798157536
6,36,1,0,0,1487798158537,1487798159536
6,37,0,1,0,1487798160504,1487798161203
6,38,1,1,1,1487798162203,1487798162970
6,39,0,1,0,1487798163970,1487798164837
6,40,1,0,0,1487798165805,1487798166837
6,41,0,1,0,1487798167837,1487798168370
6,42,0,0,1,1487798169337,1487798170304
6,43,0,0,1,1487798171304,1487798171970
6,44,1,0,0,1487798172971,1487798173737
6,45,1,1,1,1487798174705,1487798175237
6,46,1,0,0,1487798176238,1487798176871
6,47,0,0,1,1487798177839,1487798178504
