%Recollect Version 2.3. Scene/Level: , Session: 19, GameNumber: 3
%SymmetrySpan:Stage,TrailNum,SequenceLength,TargetSequence,ResponseSequence,SymmetrySequence,SymmetryResponses,ClearCount,TimeOfSequencePresentation,TimeOfSymmetryPresentation,TimeOfResponsePrompt,TimeOfResponseSubmission
3,0,2,43,43,,,0,1487795997379,,1487795999742,1487796002342
3,1,2,E6,E6,,,0,1487796004347,,1487796006675,1487796008409
3,2,3,F17,F17,,,0,1487796010413,,1487796013943,1487796015842
3,3,3,F95,F95,,,0,1487796017847,,1487796021343,1487796023210
10,0,0,,,0,0,0,1487796041880,1487796041878,1487796021343,1487796044311
10,1,0,,,1,1,0,1487796046279,1487796046279,1487796021343,1487796049144
10,2,0,,,1,1,0,1487796051145,1487796051145,1487796021343,1487796053979
10,3,0,,,0,0,0,1487796055979,1487796055978,1487796021343,1487796059112
10,4,0,,,1,1,0,1487796061079,1487796061079,1487796021343,1487796064112
10,5,0,,,0,0,0,1487796066113,1487796066113,1487796021343,1487796067612
10,6,0,,,1,1,0,1487796069613,1487796069612,1487796021343,1487796072879
10,7,0,,,1,1,0,1487796074880,1487796074880,1487796021343,1487796079879
10,8,0,,,1,1,0,1487796081847,1487796081847,1487796021343,1487796084913
10,9,0,,,0,0,0,1487796086914,1487796086914,1487796021343,1487796089580
10,10,0,,,0,0,0,1487796091581,1487796091581,1487796021343,1487796093047
10,11,0,,,0,0,0,1487796095047,1487796095047,1487796021343,1487796096847
10,12,0,,,1,1,0,1487796098848,1487796098847,1487796021343,1487796101614
10,13,0,,,0,0,0,1487796103615,1487796103615,1487796021343,1487796104981
10,14,0,,,0,0,0,1487796106981,1487796106981,1487796021343,1487796108581
10,15,0,,,1,1,0,1487796110582,1487796110582,1487796021343,1487796114415
13,0,2,C4,84,11,11,0,1487796122453,1487796129120,1487796132120,1487796133549
13,1,2,04,04,11,11,0,1487796135520,1487796141089,1487796143689,1487796145516
13,2,2,5D,5D,00,00,0,1487796147489,1487796152555,1487796154389,1487796155684
14,0,5,69840,69840,00001,00001,0,1487796161255,1487796176956,1487796178357,1487796180953
14,1,2,36,76,11,11,0,1487796182923,1487796190790,1487796194191,1487796200120
14,2,2,9C,9C,00,00,0,1487796202124,1487796207225,1487796208792,1487796211120
14,3,5,61AFE,61AFE,11101,11101,0,1487796213125,1487796229160,1487796230926,1487796234455
14,4,4,97A0,97A0,1011,1011,0,1487796236459,1487796249827,1487796252227,1487796255389
14,5,3,BA0,BA0,000,000,0,1487796257395,1487796266828,1487796268262,1487796270823
14,6,3,01E,01E,011,011,0,1487796272796,1487796280829,1487796284329,1487796286391
14,7,3,501,501,101,101,0,1487796288396,1487796296963,1487796300197,1487796302092
14,8,4,5CAE,5CAE,0100,0100,0,1487796304097,1487796314597,1487796316464,1487796318459
14,9,4,A5C1,A5C1,1101,1101,0,1487796320464,1487796336865,1487796340633,1487796342727
14,10,2,94,94,00,00,0,1487796344732,1487796350900,1487796353701,1487796355429
14,11,5,E213A,E213A,01110,01110,0,1487796357400,1487796375600,1487796376834,1487796379430
