%Recollect Version 2.3. Scene/Level: , Session: 23, GameNumber: 6
%NearTransferObject:GameNumber,BlockNumber,TrialNumber,CurrentNLevel,IsCorrect,StimulusType,Image,PresentationTime,ResponseTime,ExpireTime
%Possible values for "Image":RV=0,Truck=1,FireTruck=2,Ambulance=3,Cab=4,Schoolbus=5,Limo=6,Police=7,Blank=8,
%Possible values for "Type":NonTarget=0,Target=1,Lure=2,lessThanN=3,
6,0,1,1,0,3,0,1487981017545,-1,1487981017012
6,0,2,1,1,1,0,1487981020578,1487981021412,1487981020050
6,0,3,1,1,0,2,1487981023612,-1,1487981023081
6,0,4,1,1,0,1,1487981026645,-1,1487981026115
6,0,5,1,1,0,3,1487981029712,-1,1487981029182
6,0,6,1,1,0,0,1487981032746,-1,1487981032215
6,0,7,1,1,1,0,1487981035779,1487981036979,1487981035249
6,0,8,1,1,0,4,1487981038846,-1,1487981038316
6,0,9,1,1,0,7,1487981041913,-1,1487981041382
6,0,10,1,1,0,2,1487981044946,-1,1487981044417
6,0,11,1,1,1,2,1487981048013,1487981049147,1487981047482
6,1,1,1,1,3,3,1487981052480,-1,1487981051947
6,1,2,1,1,1,3,1487981055547,1487981057247,1487981055017
6,1,3,1,1,0,5,1487981058580,-1,1487981058050
6,1,4,1,1,0,2,1487981061581,-1,1487981061084
6,1,5,1,1,0,0,1487981064614,-1,1487981064086
6,1,6,1,1,0,4,1487981067681,-1,1487981067151
6,1,7,1,1,0,1,1487981070714,-1,1487981070184
6,1,8,1,1,0,7,1487981073781,-1,1487981073250
6,1,9,1,1,0,2,1487981076848,-1,1487981076318
6,1,10,1,1,0,5,1487981079882,-1,1487981079351
6,1,11,1,1,1,5,1487981082915,1487981083782,1487981082385
6,1,12,1,1,0,2,1487981085949,-1,1487981085419
6,1,13,1,1,0,0,1487981088982,-1,1487981088451
6,1,14,1,1,0,6,1487981091983,-1,1487981091485
6,1,15,1,1,1,6,1487981095049,1487981095916,1487981094519
6,1,16,1,1,1,6,1487981098083,1487981098916,1487981097552
6,1,17,1,1,0,0,1487981101117,-1,1487981100586
6,1,18,1,1,1,0,1487981104183,1487981105050,1487981103652
6,1,19,1,1,0,5,1487981107217,-1,1487981106686
6,1,20,1,1,0,2,1487981110250,-1,1487981109720
6,1,21,1,1,1,2,1487981113317,1487981114184,1487981112787
6,2,1,2,1,3,2,1487981121184,-1,1487981120652
6,2,2,2,1,3,4,1487981124251,-1,1487981123722
6,2,3,2,1,0,5,1487981127318,-1,1487981126787
6,2,4,2,1,0,6,1487981130351,-1,1487981129821
6,2,5,2,1,0,3,1487981133351,-1,1487981132854
6,2,6,2,1,0,7,1487981136418,-1,1487981135888
6,2,7,2,1,0,0,1487981139452,-1,1487981138922
6,2,8,2,1,0,2,1487981142485,-1,1487981141955
6,2,9,2,1,1,0,1487981145552,1487981146352,1487981145022
6,2,10,2,1,1,2,1487981148585,1487981149286,1487981148055
6,2,11,2,1,1,0,1487981151653,1487981152452,1487981151122
6,2,12,2,1,0,3,1487981154686,-1,1487981154155
6,3,1,2,1,3,4,1487981159119,-1,1487981158587
6,3,2,2,1,3,3,1487981162186,-1,1487981161656
6,3,3,2,1,0,1,1487981165220,-1,1487981164689
6,3,4,2,1,0,2,1487981168287,-1,1487981167757
6,3,5,2,1,0,7,1487981171320,-1,1487981170790
6,3,6,2,1,0,3,1487981174387,-1,1487981173857
6,3,7,2,1,0,1,1487981177420,-1,1487981176890
6,3,8,2,1,0,2,1487981180487,-1,1487981179957
6,3,9,2,1,1,1,1487981183554,1487981184321,1487981183024
6,3,10,2,1,0,6,1487981186588,-1,1487981186057
6,3,11,2,1,0,3,1487981189588,-1,1487981189089
6,3,12,2,1,0,5,1487981192655,-1,1487981192125
6,3,13,2,1,0,4,1487981195721,-1,1487981195191
6,3,14,2,1,1,5,1487981198755,1487981199522,1487981198258
6,3,15,2,1,1,4,1487981201822,1487981202656,1487981201291
6,3,16,2,1,1,5,1487981204889,1487981205523,1487981204358
6,3,17,2,1,1,4,1487981207922,1487981208656,1487981207391
6,3,18,2,1,1,5,1487981210989,1487981211656,1487981210458
6,3,19,2,1,0,1,1487981214023,-1,1487981213526
6,3,20,2,1,0,0,1487981217089,-1,1487981216558
6,3,21,2,1,0,4,1487981220123,-1,1487981219592
6,3,22,2,1,0,5,1487981223123,-1,1487981222625
6,4,1,3,1,3,6,1487981229757,-1,1487981229224
6,4,2,3,1,3,1,1487981232823,-1,1487981232294
6,4,3,3,1,3,7,1487981235824,-1,1487981235326
6,4,4,3,1,1,6,1487981238891,1487981240457,1487981238360
6,4,5,3,0,1,1,1487981241958,-1,1487981241428
6,4,6,3,1,0,4,1487981245024,-1,1487981244494
6,4,7,3,1,0,4,1487981248058,-1,1487981247527
6,4,8,3,1,0,5,1487981251091,-1,1487981250595
6,4,9,3,1,0,2,1487981254125,-1,1487981253594
6,4,10,3,1,0,1,1487981257192,-1,1487981256661
6,4,11,3,1,1,5,1487981260225,1487981261226,1487981259728
6,4,12,3,1,0,0,1487981263292,-1,1487981262762
6,4,13,3,1,0,6,1487981266325,-1,1487981265795
6,5,1,3,1,3,5,1487981270760,-1,1487981270260
6,5,2,3,1,3,1,1487981273826,-1,1487981273295
6,5,3,3,1,3,4,1487981276826,-1,1487981276329
6,5,4,3,1,1,5,1487981279893,1487981280760,1487981279363
6,5,5,3,1,0,0,1487981282960,-1,1487981282430
6,5,6,3,1,0,3,1487981285960,-1,1487981285463
