%Recollect Version 2.3. Scene/Level: , Game Number: 004
%D2:Action,Row,Character,TimeOfResponse
1,0,0,1486166799059
2,0,0,1486166800760
1,0,2,1486166806960
1,0,4,1486166808627
1,0,5,1486166809526
1,0,6,1486166809993
1,0,9,1486166816327
2,0,9,1486166817660
9,0,-1,1486166817828
1,1,0,1486166819960
1,1,1,1486166822561
1,1,2,1486166823661
1,1,4,1486166824161
1,1,5,1486166824595
1,1,8,1486166825594
1,1,9,1486166826528
1,1,10,1486166827394
1,1,14,1486166829495
1,1,16,1486166830894
1,1,17,1486166831161
1,1,18,1486166831662
1,1,20,1486166833062
1,1,21,1486166835462
1,1,22,1486166837628
1,1,23,1486166837995
9,1,-1,1486166838829
1,2,0,1486166844262
2,2,0,1486166845862
1,2,1,1486166846796
1,2,2,1486166847595
1,2,4,1486166850230
1,2,5,1486166851962
1,2,6,1486166852529
1,2,7,1486166854363
1,2,9,1486166855863
1,2,10,1486166857330
1,2,11,1486166858697
9,2,-1,1486166859832
-1,2,13,1486166860263
1,3,0,1486166861396
1,3,1,1486166863864
1,3,2,1486166865430
1,3,4,1486166865864
2,3,4,1486166866430
1,3,5,1486166869197
2,3,5,1486166869830
1,3,6,1486166870263
1,3,7,1486166872397
1,3,8,1486166872630
1,3,9,1486166874630
1,3,11,1486166877498
2,3,11,1486166878264
1,3,12,1486166879431
9,3,-1,1486166880832
1,4,0,1486166882264
1,4,1,1486166882597
1,4,4,1486166885498
1,4,5,1486166885897
2,4,5,1486166886531
1,4,5,1486166887497
1,4,6,1486166887864
1,4,7,1486166888297
1,4,8,1486166891064
1,4,9,1486166891966
1,4,12,1486166893165
1,4,13,1486166894065
1,4,14,1486166895331
1,4,15,1486166895931
1,4,16,1486166896565
1,4,17,1486166898198
1,4,18,1486166900800
1,4,19,1486166901799
9,4,-1,1486166901833
1,5,0,1486166906799
1,5,1,1486166907132
1,5,2,1486166908199
1,5,5,1486166909665
-1,5,4,1486166910066
-1,5,4,1486166910632
-1,5,4,1486166911467
-1,5,4,1486166911867
-1,5,4,1486166912267
-1,5,4,1486166912966
-1,5,4,1486166913499
-1,5,4,1486166913666
-1,5,4,1486166913833
1,5,7,1486166914232
2,5,7,1486166914633
1,5,7,1486166915166
1,5,8,1486166916599
1,5,9,1486166916832
1,5,10,1486166917066
1,5,11,1486166917933
1,5,12,1486166918233
1,5,14,1486166918933
1,5,16,1486166920233
1,5,18,1486166920834
1,5,20,1486166921966
9,5,-1,1486166922834
1,6,0,1486166925300
1,6,1,1486166925866
1,6,2,1486166926667
1,6,7,1486166932067
1,6,8,1486166932300
1,6,9,1486166932734
1,6,10,1486166933101
2,6,10,1486166933533
1,6,12,1486166934534
1,6,13,1486166935967
2,6,13,1486166936567
1,6,15,1486166937034
1,6,17,1486166938368
1,6,18,1486166939034
2,6,18,1486166939534
1,6,18,1486166939734
2,6,18,1486166940201
1,6,19,1486166941001
-1,6,18,1486166941667
-1,6,18,1486166942267
-1,6,18,1486166943067
1,6,21,1486166943534
9,6,-1,1486166943835
1,7,1,1486166946201
2,7,1,1486166946568
1,7,1,1486166948034
1,7,2,1486166948468
1,7,3,1486166948901
1,7,6,1486166951501
1,7,7,1486166951801
1,7,8,1486166952401
1,7,9,1486166953701
1,7,10,1486166953902
1,7,11,1486166954635
1,7,12,1486166955202
1,7,13,1486166956235
1,7,15,1486166956968
1,7,18,1486166958868
1,7,19,1486166959869
1,7,20,1486166960636
2,7,20,1486166961302
1,7,21,1486166961735
1,7,22,1486166963836
9,7,-1,1486166964836
1,8,0,1486166967969
1,8,1,1486166968870
1,8,2,1486166969369
1,8,3,1486166969936
2,8,3,1486166971502
2,8,2,1486166971869
-1,8,1,1486166972703
-1,8,1,1486166973336
-1,8,1,1486166973969
-1,8,0,1486166974437
-1,8,1,1486166974803
-1,8,1,1486166975103
-1,8,1,1486166975303
-1,8,1,1486166975469
-1,8,1,1486166975636
-1,8,1,1486166975803
-1,8,1,1486166975936
-1,8,1,1486166976070
1,8,4,1486166976569
-1,8,0,1486166977103
-1,8,1,1486166977536
-1,8,0,1486166977870
-1,8,0,1486166978070
-1,8,1,1486166978336
-1,8,1,1486166978503
1,8,5,1486166979970
1,8,6,1486166980437
1,8,8,1486166981436
1,8,9,1486166982536
1,8,10,1486166983203
1,8,11,1486166983470
1,8,12,1486166984170
1,8,13,1486166985437
9,8,-1,1486166985837
1,9,0,1486166988070
2,9,0,1486166988703
1,9,1,1486166989937
1,9,2,1486166990737
1,9,5,1486166994371
1,9,6,1486166995205
1,9,7,1486166995504
1,9,8,1486166995837
2,9,8,1486166996404
1,9,11,1486166998438
1,9,12,1486166998738
1,9,14,1486166999771
1,9,15,1486167000104
1,9,16,1486167000438
1,9,17,1486167000937
2,9,17,1486167001304
1,9,19,1486167002604
1,9,20,1486167003004
1,9,21,1486167003371
1,9,22,1486167004337
1,9,23,1486167005038
1,9,24,1486167005438
1,9,25,1486167005971
1,9,26,1486167006371
