%Recollect Version 2.3; iPad: ; User: Rlb105; Session: 2
%Span:2,Continent,Difficulty,Game Number,Highest Span Length Achieved,Current Span Length
%NBack:4,Game Number,Scene/Level Played,Highest N Level Achieved,Current N Level
%MultiObject:8,Continent,Difficulty,Game Number,Highest Number of Concurrent Bugs,Current Number of Concurrent Bugs
%LameBack:32,Algorithm,Session,GameNumber,Accuracy,EndingNLevel,HighestNLevel,BayesianEstimates
32,1,2,0,1,2,3,algoNotBayesian
32,1,2,0,0.5714286,3,3,algoNotBayesian
32,1,2,0,0.2222222,3,3,algoNotBayesian
32,1,2,0,0.6666667,2,3,algoNotBayesian
32,1,2,0,0.1111111,3,3,algoNotBayesian
32,1,2,0,0.8333333,2,3,algoNotBayesian
32,1,2,0,0.5,3,3,algoNotBayesian
32,1,2,0,0.5555556,3,3,algoNotBayesian
32,1,2,0,0.4,3,3,algoNotBayesian
32,1,2,0,1,2,3,algoNotBayesian
32,1,2,0,0.6666667,3,3,algoNotBayesian
32,1,2,0,0,3,3,algoNotBayesian
32,1,2,0,0.1666667,2,3,algoNotBayesian
32,1,2,0,0.6666667,2,3,algoNotBayesian
32,1,2,0,0.625,3,3,algoNotBayesian
32,1,2,0,0.4285714,3,3,algoNotBayesian
32,1,2,0,0.1428571,3,3,algoNotBayesian
32,1,2,0,0.375,2,3,algoNotBayesian
32,1,3,0,0.375,2,3,algoNotBayesian
32,1,3,0,0.6666667,2,3,algoNotBayesian
32,1,3,0,0.7142857,2,3,algoNotBayesian
32,1,3,0,0.6666667,3,3,algoNotBayesian
32,1,3,0,0.25,3,3,algoNotBayesian
32,1,3,0,0.25,2,3,algoNotBayesian
32,1,3,0,0.75,2,3,algoNotBayesian
32,1,3,0,0.5,3,3,algoNotBayesian
32,1,3,0,0.25,3,3,algoNotBayesian
32,1,3,0,0.625,2,3,algoNotBayesian
32,1,3,0,0.6666667,2,3,algoNotBayesian
32,1,3,0,0.1111111,3,3,algoNotBayesian
32,1,3,0,0.5714286,2,3,algoNotBayesian
32,1,3,0,0.5,2,3,algoNotBayesian
32,1,3,0,0.8571429,2,3,algoNotBayesian
32,1,3,0,0.5,3,3,algoNotBayesian
32,1,3,0,0.7142857,3,3,algoNotBayesian
32,1,3,0,0.2307692,4,4,algoNotBayesian
