% Tunnel Log: 
% debug seed: 1416593495
%
% SegEncNW { '0'=no panel, '1'=empty panel, '2'=player, '3'=match, '4'=nonmatch, '5'=obstacle, '6'=time warp }
% SegEncN
% SegEncNE
% SegEncE
% SegEncSE
% SegEncS
% SegEncSW
% SegEncW
% Event Number { 0, inf }
% Level Number { 0, inf }
% Task Type { 0=Color/Sound, 1=Shape/Sound, 2=Sound, 3=Holdout, 4=Recess }
% N-Back { 0, inf }
% Player Roll Base { 0, 359 }
% Player Roll Offset { 0, 359 }
% Player Roll Speed { -inf, inf }
% Player Loc { 0=Northwest ... 7=West }
% Pod Loc { -1=N/A, 0=Northwest ... 7=West }
% Pod Color { -1, inf }
% Pod Shape { -1, inf }
% Pod Sound { -1, inf }
% Pod Match { -1=N/A, 0=No, 1=Yes }
% Pod Taken { -1=N/A, 0=No, 1=Yes }
% Pod Zapped { -1=N/A, 0=No, 1=Yes }
% Timestamp (ms)
% Num Obstacles { 0, inf }
% Min Speed { 0, inf }
% Max Speed { 0, inf }
% Base Speed { 0, inf }
% Final Speed { 0, inf }
% Segment Direction { 0=Northwest ... 7=West }
% Segment Angle { 0, inf }
% Segment Panels { 0, inf }
%
% SegEncNW SecEncN SegEncNE SegEncE SegEncSE SegEncS SegEncSW SegEncW EventNumber LevelNumber TaskType N-Back PlayerRollBase PlayerRollOffset PlayerRollSpeed PlayerLoc PodLoc PodColor PodShape PodSound PodMatch PodTaken PodZapped Timestamp NumObs MinSpeed MaxSpeed BaseSpeed FinalSpeed SegmentDir SegmentAngle SegmentPanels
1 0 1 1 1 2 1 1 0 0 3 2 0 0 0 5 -1 -1 -1 -1 -1 -1 -1 30766 0 10 40 22 60 6 3 7
1 0 1 1 1 2 1 1 0 0 3 2 0 0 0 5 -1 -1 -1 -1 -1 -1 -1 30933 0 10 40 22 60 6 3 7
1 0 1 1 1 2 1 1 0 0 3 2 0 0 0 5 -1 -1 -1 -1 -1 -1 -1 31099 0 10 40 22 49.6978 6 3 7
1 0 1 1 1 2 1 1 0 0 3 2 0 0 0 5 -1 -1 -1 -1 -1 -1 -1 31433 0 10 40 22 22 6 3 7
1 0 1 1 1 2 1 1 0 0 3 2 0 0 0 5 -1 -1 -1 -1 -1 -1 -1 31899 0 10 40 22 22 7 1 7
1 0 1 1 1 2 1 1 0 0 3 2 0 0 0 5 -1 -1 -1 -1 -1 -1 -1 32333 0 10 40 22 22 7 1 7
1 0 1 1 1 2 1 1 0 0 3 2 0 0 0 5 -1 -1 -1 -1 -1 -1 -1 32799 0 10 40 22 22 7 1 7
1 0 1 1 1 2 1 1 0 0 3 2 0 0 0 5 -1 -1 -1 -1 -1 -1 -1 33233 0 10 40 22 22 7 1 7
1 0 1 1 1 2 1 1 0 0 3 2 12 1 55 5 -1 -1 -1 -1 -1 -1 -1 33699 0 10 40 22 22 4 1 7
1 0 1 1 1 1 2 1 0 0 3 2 29 1 90 6 -1 -1 -1 -1 -1 -1 -1 34166 0 10 40 22 22 4 1 7
1 0 1 1 1 1 4 1 0 0 3 2 45 0 0 6 6 0 0 0 0 1 0 34599 0 10 40 22 22 4 1 7
1 0 1 1 1 1 2 1 0 0 3 2 46 0 0 6 -1 -1 -1 -1 -1 -1 -1 35066 0 10 40 22 22 4 1 7
1 0 1 1 1 1 1 2 0 0 3 2 82 2 64 7 -1 -1 -1 -1 -1 -1 -1 35533 0 10 40 22 22 0 1 7
1 0 1 1 1 1 1 2 0 0 3 2 91 0 0 7 -1 -1 -1 -1 -1 -1 -1 35966 0 10 40 22 22 0 1 7
