% Tunnel Log: 
% Recall Log Version 2.0 debug seed: 1446588896
%
% SegEncNW { '0'=no panel, '1'=empty panel, '2'=player, '3'=match, '4'=nonmatch, '5'=obstacle, '6'=time warp }
% SegEncN
% SegEncNE
% SegEncE
% SegEncSE
% SegEncS
% SegEncSW
% SegEncW
% Event Number { 0, inf }
% Level Number { 0, inf }
% Task Type { 0=Recess, 1=Color/Sound, 2=Shape/Sound, 3=Sound, 4=AllFeatures }
% N-Back { 0, inf }
% Player Roll Base { 0, 359 }
% Player Roll Offset { 0, 359 }
% Player Roll Speed { -inf, inf }
% Player Fuel Timer { -inf, inf }
% Player Fuel Buffer { -inf, inf }
% Player Loc { 0=Northwest ... 7=West }
% Pod Loc { -1=N/A, 0=Northwest ... 7=West }
% Pod Color { -1=N/A, 0-3, 4=holdout, 5/6=special }
% Pod Shape { -1=N/A, 0-3, 4=holdout }
% Pod Sound { -1=N/A, 0-3, 4=holdout }
% Pod Match { -1=N/A, 0=No, 1=Yes }
% Pod Taken { -1=N/A, 0=No, 1=Yes }
% Pod Zapped { -1=N/A, 0=No, 1=Yes }
% Timestamp (ms)
% Num Obstacles { 0, inf }
% Level Ended { 0, 1 }
% Min Speed { 0, inf }
% Max Speed { 0, inf }
% Base Speed { 0, inf }
% Final Speed { 0, inf }
% Segment Direction { 0=Northwest ... 7=West }
% Segment Angle { 0, inf }
% Segment Panels { 0, inf }
%
% SegEncNW SecEncN SegEncNE SegEncE SegEncSE SegEncS SegEncSW SegEncW EventNumber LevelNumber TaskType N-Back PlayerRollBase PlayerRollOffset PlayerRollSpeed PlayerFuelTimer PlayerFuelBuffer PlayerLoc PodLoc PodColor PodShape PodSound PodMatch PodTaken PodZapped Timestamp NumObs LevelEnded MinSpeed MaxSpeed BaseSpeed FinalSpeed SegmentDir SegmentAngle SegmentPanels
0 0 0 0 1 2 1 0 0 0 0 0 1 0 4 29.8667 0 5 -1 -1 -1 -1 -1 -1 -1 50666 0 0 10 40 20 60 0 0 3
0 0 0 0 1 2 1 0 0 0 0 0 5 0 8 29.6444 0 5 -1 -1 -1 -1 -1 -1 -1 50832 0 0 10 40 20 60 0 0 3
0 0 0 0 1 2 1 0 0 0 0 0 2 0 18 29.4222 0 5 -1 -1 -1 -1 -1 -1 -1 50999 0 0 10 40 20 53.7778 0 0 3
0 0 0 0 1 2 1 0 0 0 0 0 4 0 14 29.0667 0 5 -1 -1 -1 -1 -1 -1 -1 51266 0 0 10 40 20 25.3333 0 0 3
0 0 0 0 1 2 1 0 0 0 0 0 359 0 24 28.4 0 5 -1 -1 -1 -1 -1 -1 -1 51766 0 0 10 40 20 20 1 3 3
0 0 0 0 1 2 1 0 0 0 0 0 5 0 20 27.7333 0 5 -1 -1 -1 -1 -1 -1 -1 52266 0 0 10 40 20 20 1 3 3
0 0 0 0 1 2 1 0 0 0 0 0 11 0 6 27.0666 0 5 -1 -1 -1 -1 -1 -1 -1 52766 0 0 10 40 20 20 1 3 3
0 0 0 0 1 2 1 0 0 0 0 0 355 0 10 26.4 0 5 -1 -1 -1 -1 -1 -1 -1 53266 0 0 10 40 20 20 1 3 3
0 0 0 0 2 1 1 0 0 0 0 0 323 3 128 25.7333 0 4 -1 -1 -1 -1 -1 -1 -1 53766 0 0 10 40 20 20 6 0 3
0 0 0 0 2 1 1 0 0 0 0 0 315 2 60 25.0666 0 4 -1 -1 -1 -1 -1 -1 -1 54266 0 0 10 40 20 20 6 0 3
0 0 0 0 3 1 1 0 0 0 0 0 315 1 53 24.3999 0 4 4 6 5 5 1 1 0 54766 0 0 10 40 20 20 6 0 3
0 0 0 0 2 1 1 0 0 0 0 0 315 1 55 26.4325 0 4 -1 -1 -1 -1 -1 -1 -1 55232 0 0 10 40 20.5 20.5 6 0 3
0 0 0 0 2 1 1 0 0 0 0 0 336 -3 106 25.7492 0 4 -1 -1 -1 -1 -1 -1 -1 55732 0 0 10 40 20.5 20.5 7 2 3
0 0 0 0 1 2 1 0 0 0 0 0 11 -1 39 25.0658 0 5 -1 -1 -1 -1 -1 -1 -1 56232 0 0 10 40 20.5 20.5 7 2 3
0 0 0 0 1 3 1 0 0 0 0 0 2 1 36 24.4281 0 5 5 6 5 5 1 1 0 56699 0 0 10 40 20.5 20.5 7 2 3
0 0 0 0 1 2 1 0 0 0 0 0 350 0 18 26.3984 0 5 -1 -1 -1 -1 -1 -1 -1 57199 0 0 10 40 21 21 7 2 3
0 0 0 0 1 2 1 0 0 0 0 0 344 0 5 25.745 0 5 -1 -1 -1 -1 -1 -1 -1 57666 0 0 10 40 21 21 8 0 3
0 0 0 0 1 2 1 0 0 0 0 0 346 0 26 25.0917 0 5 -1 -1 -1 -1 -1 -1 -1 58132 0 0 10 40 21 21 0 0 3
0 0 0 0 1 3 1 0 0 0 0 0 1 0 14 24.4384 0 5 5 6 5 5 1 1 0 58599 0 0 10 40 21 21 0 0 3
0 0 0 0 1 2 1 0 0 0 0 0 8 -1 47 26.4398 0 5 -1 -1 -1 -1 -1 -1 -1 59066 0 0 10 40 21.5 21.5 0 0 3
0 0 0 0 1 1 2 0 0 0 0 0 39 -2 83 25.7709 0 6 -1 -1 -1 -1 -1 -1 -1 59532 0 0 10 40 21.5 21.5 0 0 3
0 0 0 0 1 1 2 0 0 0 0 0 45 -1 50 25.1021 0 6 -1 -1 -1 -1 -1 -1 -1 59999 0 0 10 40 21.5 21.5 1 3 3
0 0 0 0 1 1 3 0 0 0 0 0 45 0 21 24.4332 0 6 6 6 5 5 1 1 0 60466 0 0 10 40 21.5 21.5 1 3 3
0 0 0 0 1 1 2 0 0 0 0 0 31 2 61 26.4252 0 6 -1 -1 -1 -1 -1 -1 -1 60932 0 0 10 40 21.75 21.75 1 3 3
0 0 0 0 1 2 1 0 0 0 0 0 359 2 64 25.7485 0 5 -1 -1 -1 -1 -1 -1 -1 61399 0 0 10 40 21.75 21.75 1 3 3
0 0 0 0 1 2 1 0 0 0 0 0 346 0 22 25.0718 0 5 -1 -1 -1 -1 -1 -1 -1 61866 0 0 10 40 21.75 21.75 6 0 3
0 0 0 0 1 3 1 0 0 0 0 0 351 0 24 24.3951 0 5 5 6 5 5 1 1 0 62332 0 0 10 40 21.75 21.75 6 0 3
0 0 0 0 1 2 1 0 0 0 0 0 355 0 24 26.4282 0 5 -1 -1 -1 -1 -1 -1 -1 62766 0 0 10 40 22 22 6 0 3
0 0 0 0 2 1 1 0 0 0 0 0 315 4 137 25.7438 0 4 -1 -1 -1 -1 -1 -1 -1 63232 0 0 10 40 22 22 6 0 3
0 0 0 0 2 1 1 0 0 0 0 0 315 2 61 25.1082 0 4 -1 -1 -1 -1 -1 -1 -1 63666 0 0 10 40 22 22 7 2 3
0 0 0 0 3 1 1 0 0 0 0 0 317 0 10 24.4238 0 4 4 6 5 5 1 1 0 64132 0 0 10 40 22 22 7 2 3
0 0 0 0 2 1 1 0 0 0 0 0 316 0 3 26.4002 0 4 -1 -1 -1 -1 -1 -1 -1 64599 0 0 10 40 22.25 22.25 7 2 3
0 0 0 0 2 1 1 0 0 0 0 0 315 0 20 25.7575 0 4 -1 -1 -1 -1 -1 -1 -1 65032 0 0 10 40 22.25 22.25 7 2 3
0 0 0 0 2 1 1 0 0 0 0 0 315 1 35 25.0652 0 4 -1 -1 -1 -1 -1 -1 -1 65499 0 0 10 40 22.25 22.25 8 0 3
0 0 0 0 3 1 1 0 0 0 0 0 315 0 29 24.4225 0 4 4 6 5 5 1 1 0 65932 0 0 10 40 22.25 22.25 0 0 3
0 0 0 0 2 1 1 0 0 0 0 0 322 -1 45 26.4411 0 4 -1 -1 -1 -1 -1 -1 -1 66366 0 0 10 40 22.5 22.5 0 0 3
0 0 0 0 1 2 1 0 0 0 0 0 355 -2 62 25.7412 0 5 -1 -1 -1 -1 -1 -1 -1 66832 0 0 10 40 22.5 22.5 0 0 3
0 0 0 0 1 2 1 0 0 0 0 0 358 1 35 25.0912 0 5 -1 -1 -1 -1 -1 -1 -1 67265 0 0 10 40 22.5 22.5 0 0 3
0 0 0 0 1 3 1 0 0 0 0 0 354 0 20 24.4412 0 5 5 6 5 5 1 1 0 67699 0 0 10 40 22.5 22.5 1 3 3
0 0 0 0 1 2 1 0 0 0 0 0 11 -1 55 26.4021 0 5 -1 -1 -1 -1 -1 -1 -1 68165 0 0 10 40 22.75 22.75 1 3 3
0 0 0 1 1 1 2 1 0 0 0 0 38 -2 61 25.7448 0 6 -1 -1 -1 -1 -1 -1 -1 68599 0 0 10 40 22.75 22.75 1 3 5
