%Recollect Version 2.3. Scene/Level: , Session: 22, GameNumber: 7
%HeartsAndFlowers:Stage,TrailNum,Target,TargetPos,ChoicePos,TimeOfPresentation,TimeOfResponse
1,0,1,0,0,1488402097041,1488402098707
1,1,1,1,1,1488402099708,1488402100674
1,2,1,1,1,1488402101674,1488402102774
1,3,1,0,0,1488402103774,1488402104474
2,0,1,0,0,1488402110941,1488402111508
2,1,1,0,0,1488402112509,1488402113074
2,2,1,1,1,1488402114042,1488402114741
2,3,1,0,0,1488402115709,1488402116275
2,4,1,0,0,1488402117275,1488402117808
2,5,1,1,1,1488402118809,1488402119342
2,6,1,0,0,1488402120342,1488402120875
2,7,1,1,1,1488402121875,1488402122442
2,8,1,1,1,1488402123442,1488402124042
2,9,1,1,1,1488402125042,1488402125642
2,10,1,0,0,1488402126642,1488402127175
2,11,1,1,1,1488402128176,1488402128676
3,0,0,1,0,1488402134409,1488402135176
3,1,0,0,1,1488402136176,1488402136743
3,2,0,1,0,1488402137743,1488402138476
3,3,0,0,1,1488402139476,1488402140143
4,0,0,1,0,1488402144093,1488402144660
4,1,0,0,1,1488402145660,1488402146160
4,2,0,0,1,1488402147161,1488402147660
4,3,0,0,1,1488402148627,1488402149160
4,4,0,1,0,1488402150160,1488402150660
4,5,0,1,0,1488402151660,1488402152160
4,6,0,1,0,1488402153127,1488402153693
4,7,0,0,1,1488402154694,1488402155260
4,8,0,0,1,1488402156260,1488402156794
4,9,0,0,1,1488402157794,1488402158328
4,10,0,1,0,1488402159327,1488402160094
4,11,0,1,0,1488402161094,1488402161694
5,0,1,0,0,1488402168511,1488402169778
5,1,1,1,1,1488402170778,1488402171611
5,2,0,1,0,1488402172611,1488402173478
5,3,0,0,1,1488402174478,1488402175378
6,0,1,1,1,1488402177446,1488402178145
6,1,1,1,1,1488402179146,1488402179845
6,2,1,1,1,1488402180845,1488402181479
6,3,0,0,1,1488402182479,1488402183279
6,4,1,0,0,1488402184279,1488402185245
6,5,1,0,0,1488402186246,1488402186879
6,6,1,1,1,1488402187880,1488402188813
6,7,0,1,0,1488402189812,1488402190679
6,8,0,1,0,1488402191679,1488402192579
6,9,1,0,0,1488402193579,1488402194380
6,10,0,0,1,1488402195379,1488402196146
6,11,0,0,1,1488402197146,1488402197913
6,12,1,1,1,1488402198913,1488402199646
6,13,1,1,1,1488402200647,1488402201279
6,14,0,1,0,1488402202281,1488402203046
6,15,0,0,1,1488402204047,1488402205080
6,16,1,0,0,1488402206080,1488402206847
6,17,1,0,0,1488402207847,1488402208547
6,18,0,1,0,1488402209547,1488402210447
6,19,0,1,0,1488402211449,1488402212147
6,20,1,0,0,1488402213147,1488402213947
6,21,0,1,0,1488402214914,1488402215749
6,22,1,0,0,1488402216747,1488402217614
6,23,1,1,1,1488402218615,1488402219181
6,24,0,0,1,1488402220181,1488402220814
6,25,0,1,0,1488402221814,1488402222647
6,26,1,1,1,1488402223648,1488402224381
6,27,0,0,1,1488402225381,1488402226081
6,28,0,1,0,1488402227048,1488402227948
6,29,1,1,1,1488402228948,1488402229681
6,30,0,0,1,1488402230681,1488402231448
6,31,0,1,0,1488402232448,1488402233248
6,32,1,0,0,1488402234248,1488402234915
6,33,1,1,1,1488402235915,1488402236715
6,34,0,0,1,1488402237715,1488402238449
6,35,0,1,0,1488402239449,1488402240216
6,36,0,0,1,1488402241215,1488402241848
6,37,1,0,0,1488402242850,1488402243549
6,38,1,1,1,1488402244549,1488402245282
6,39,1,0,0,1488402246282,1488402246982
6,40,0,0,1,1488402247982,1488402248749
6,41,1,0,0,1488402249716,1488402250582
6,42,0,1,0,1488402251583,1488402252516
6,43,1,1,1,1488402253516,1488402254216
6,44,0,0,1,1488402255216,1488402255950
6,45,0,0,1,1488402256950,1488402257949
6,46,0,1,0,1488402258916,1488402259649
6,47,1,0,0,1488402260650,1488402261383
