%Recollect Version 2.3. Scene/Level: , Session: 20, GameNumber: 6
%NearTransferObject:GameNumber,BlockNumber,TrialNumber,CurrentNLevel,IsCorrect,StimulusType,Image,PresentationTime,ResponseTime,ExpireTime
%Possible values for "Image":RV=0,Truck=1,FireTruck=2,Ambulance=3,Cab=4,Schoolbus=5,Limo=6,Police=7,Blank=8,
%Possible values for "Type":NonTarget=0,Target=1,Lure=2,lessThanN=3,
6,0,1,1,0,3,7,1488391851709,-1,1488391851176
6,0,2,1,1,0,6,1488391854775,-1,1488391854246
6,0,3,1,1,0,3,1488391857776,-1,1488391857278
6,0,4,1,1,1,3,1488391860809,1488391861510,1488391860279
6,0,5,1,1,1,3,1488391863876,1488391865076,1488391863345
6,0,6,1,1,0,5,1488391866943,-1,1488391866412
6,0,7,1,1,1,5,1488391869944,1488391870577,1488391869446
6,0,8,1,1,0,7,1488391872977,-1,1488391872479
6,0,9,1,1,0,6,1488391876043,-1,1488391875514
6,0,10,1,1,0,2,1488391879110,-1,1488391878581
6,0,11,1,1,0,7,1488391882144,-1,1488391881613
6,1,1,1,1,3,3,1488391888015,-1,1488391887478
6,1,2,1,1,0,6,1488391891078,-1,1488391890548
6,1,3,1,1,1,6,1488391894111,1488391895211,1488391893580
6,1,4,1,1,1,6,1488391897178,1488391898045,1488391896648
6,1,5,1,1,1,6,1488391900211,1488391901112,1488391899681
6,1,6,1,1,0,4,1488391903245,-1,1488391902714
6,1,7,1,1,0,1,1488391906312,-1,1488391905781
6,1,8,1,1,0,3,1488391909378,-1,1488391908849
6,1,9,1,1,0,5,1488391912412,-1,1488391911881
6,1,10,1,1,1,5,1488391915446,1488391916346,1488391914915
6,1,11,1,1,0,3,1488391918512,-1,1488391917982
6,1,12,1,1,0,6,1488391921579,-1,1488391921049
6,1,13,1,1,0,5,1488391924613,-1,1488391924082
6,1,14,1,1,0,2,1488391927646,-1,1488391927117
6,1,15,1,1,0,4,1488391930680,-1,1488391930149
6,1,16,1,1,0,6,1488391933713,-1,1488391933184
6,1,17,1,1,1,6,1488391936747,1488391937881,1488391936216
