%Recollect Version 2.3. Scene/Level: , Game Number: 003
%SymmetrySpan:Stage,TrailNum,SequenceLength,TargetSequence,ResponseSequence,SymmetrySequence,SymmetryResponses,ClearCount,TimeOfSequencePresentation,TimeOfSymmetryPresentation,TimeOfResponsePrompt,TimeOfResponseSubmission
3,0,2,60,60,,,0,1486148061098,,1486148063429,1486148066628
3,1,2,31,31,,,0,1486148068633,,1486148070962,1486148073828
3,2,3,09B,09B,,,0,1486148075833,,1486148079328,1486148081762
3,3,3,DA3,DA3,,,0,1486148083767,,1486148087362,1486148090762
10,0,0,,,1,1,0,1486148127798,1486148127798,1486148087362,1486148130798
10,1,0,,,1,1,0,1486148132798,1486148132798,1486148087362,1486148137365
10,2,0,,,1,1,0,1486148139366,1486148139365,1486148087362,1486148143833
10,3,0,,,0,0,0,1486148145833,1486148145833,1486148087362,1486148149066
10,4,0,,,0,0,0,1486148151066,1486148151066,1486148087362,1486148153299
10,5,0,,,1,1,0,1486148155300,1486148155300,1486148087362,1486148158166
10,6,0,,,0,0,0,1486148160167,1486148160167,1486148087362,1486148161800
10,7,0,,,0,0,0,1486148163800,1486148163800,1486148087362,1486148165200
10,8,0,,,1,1,0,1486148167167,1486148167167,1486148087362,1486148168967
10,9,0,,,1,1,0,1486148170967,1486148170967,1486148087362,1486148174600
10,10,0,,,0,1,0,1486148176601,1486148176601,1486148087362,1486148182567
10,11,0,,,0,0,0,1486148184568,1486148184568,1486148087362,1486148186502
10,12,0,,,0,0,0,1486148188502,1486148188502,1486148087362,1486148191134
10,13,0,,,1,1,0,1486148193102,1486148193102,1486148087362,1486148195302
10,14,0,,,1,1,0,1486148197302,1486148197302,1486148087362,1486148199469
10,15,0,,,1,1,0,1486148201436,1486148201436,1486148087362,1486148203736
13,0,2,95,95,11,11,0,1486148235908,1486148243109,1486148244842,1486148250004
13,1,2,3B,1B,10,10,0,1486148252009,1486148257209,1486148259510,1486148262439
13,2,2,A5,A5,00,01,0,1486148264444,1486148269643,1486148271278,1486148272606
14,0,2,E2,E2,01,01,0,1486148279810,1486148286011,1486148287778,1486148289907
14,1,3,F90,F90,001,011,0,1486148291912,1486148301979,1486148303814,1486148307441
14,2,4,2A8C,1A9,0101,0101,0,1486148309413,1486148323713,1486148325314,1486148328543
14,3,5,605FC,609F,10111,10111,0,1486148330514,1486148346616,1486148348582,1486148354677
14,4,4,2C0B,3C0A,0001,0001,0,1486148356649,1486148372250,1486148375650,1486148382579
14,5,5,62701,6271,01100,01110,0,1486148384584,1486148401651,1486148403185,1486148409248
14,6,3,32D,32D,110,110,0,1486148411251,1486148420152,1486148421453,1486148425214
14,7,4,6B27,6B17,0001,0101,0,1486148427220,1486148441220,1486148442687,1486148445716
14,8,5,CB135,ADB5,11101,11101,0,1486148447687,1486148463723,1486148465589,1486148473017
14,9,3,FA9,AF9,010,010,0,1486148475021,1486148484856,1486148486389,1486148489985
14,10,2,F0,5F6,00,00,0,1486148491989,1486148497623,1486148500124,1486148505419
14,11,2,0C,0C,10,10,0,1486148507391,1486148512393,1486148514125,1486148516686
