%Recollect Version 2.3. Scene/Level: , Session: 22, GameNumber: 6
%NearTransferObject:GameNumber,BlockNumber,TrialNumber,CurrentNLevel,IsCorrect,StimulusType,Image,PresentationTime,ResponseTime,ExpireTime
%Possible values for "Image":RV=0,Truck=1,FireTruck=2,Ambulance=3,Cab=4,Schoolbus=5,Limo=6,Police=7,Blank=8,
%Possible values for "Type":NonTarget=0,Target=1,Lure=2,lessThanN=3,
6,0,1,1,0,3,6,1488401107018,-1,1488401106518
6,0,2,1,1,0,2,1488401110084,-1,1488401109555
6,0,3,1,1,0,6,1488401113151,-1,1488401112620
6,0,4,1,1,0,7,1488401116185,-1,1488401115687
6,0,5,1,1,1,7,1488401119251,1488401119885,1488401118720
6,0,6,1,1,0,6,1488401122253,-1,1488401121755
6,0,7,1,1,1,6,1488401125318,1488401126418,1488401124787
6,0,8,1,1,0,5,1488401128385,-1,1488401127855
6,0,9,1,1,0,3,1488401131419,-1,1488401130888
6,0,10,1,1,1,3,1488401134486,1488401135053,1488401133955
6,0,11,1,1,0,2,1488401137519,-1,1488401136989
6,1,1,1,1,3,0,1488401142353,-1,1488401141822
6,1,2,1,1,0,7,1488401145354,-1,1488401144855
6,1,3,1,1,1,7,1488401148420,1488401149253,1488401147889
6,1,4,1,1,0,4,1488401151454,-1,1488401150956
6,1,5,1,1,0,3,1488401154520,-1,1488401153991
6,1,6,1,1,0,1,1488401157554,-1,1488401157023
6,1,7,1,1,0,7,1488401160587,-1,1488401160056
6,1,8,1,1,0,3,1488401163654,-1,1488401163123
6,1,9,1,1,1,3,1488401166687,1488401167321,1488401166190
6,1,10,1,1,0,2,1488401169721,-1,1488401169191
6,1,11,1,1,0,1,1488401172754,-1,1488401172224
6,1,12,1,1,1,1,1488401175788,1488401176288,1488401175258
6,1,13,1,1,1,1,1488401178789,1488401179688,1488401178290
6,1,14,1,1,0,5,1488401181855,-1,1488401181324
6,1,15,1,1,0,4,1488401184922,-1,1488401184392
6,1,16,1,1,1,4,1488401187956,1488401188656,1488401187425
6,1,17,1,1,0,2,1488401190990,-1,1488401190491
6,1,18,1,1,1,2,1488401194056,1488401194723,1488401193525
6,1,19,1,1,0,1,1488401197090,-1,1488401196558
6,1,20,1,1,0,0,1488401200156,-1,1488401199625
6,1,21,1,1,0,3,1488401203189,-1,1488401202659
6,2,1,2,1,3,6,1488401209024,-1,1488401208524
6,2,2,2,1,3,1,1488401212057,-1,1488401211560
6,2,3,2,1,0,4,1488401215123,-1,1488401214593
6,2,4,2,1,1,1,1488401218157,1488401218890,1488401217626
6,2,5,2,1,0,0,1488401221224,-1,1488401220693
6,2,6,2,1,0,2,1488401224257,-1,1488401223727
6,2,7,2,1,0,4,1488401227291,-1,1488401226760
6,2,8,2,1,1,2,1488401230358,1488401231625,1488401229827
6,2,9,2,1,0,3,1488401233391,-1,1488401232894
6,2,10,2,1,0,5,1488401236458,-1,1488401235928
6,2,11,2,1,0,6,1488401239458,-1,1488401238961
6,2,12,2,1,1,5,1488401242492,1488401243225,1488401241994
6,3,1,2,1,3,7,1488401251426,-1,1488401250894
6,3,2,2,1,3,1,1488401254492,-1,1488401253961
6,3,3,2,1,0,0,1488401257526,-1,1488401256995
6,3,4,2,1,0,2,1488401260527,-1,1488401260028
6,3,5,2,1,0,6,1488401263593,-1,1488401263062
6,3,6,2,1,0,3,1488401266626,-1,1488401266096
6,3,7,2,1,0,7,1488401269660,-1,1488401269129
6,3,8,2,0,0,0,1488401272693,1488401273594,1488401272162
6,3,9,2,1,0,5,1488401275760,-1,1488401275230
6,3,10,2,1,1,0,1488401278827,1488401279994,1488401278296
6,3,11,2,1,0,4,1488401281860,-1,1488401281330
6,3,12,2,1,1,0,1488401284894,1488401285561,1488401284363
6,3,13,2,1,0,5,1488401287961,-1,1488401287430
6,3,14,2,1,0,7,1488401290994,-1,1488401290463
