% Tunnel Log: 
% debug seed: 1415814479
%
% SegEncNW { '0'=no panel, '1'=empty panel, '2'=player, '3'=match, '4'=nonmatch, '5'=obstacle, '6'=time warp }
% SegEncN
% SegEncNE
% SegEncE
% SegEncSE
% SegEncS
% SegEncSW
% SegEncW
% Event Number { 0, inf }
% Level Number { 0, inf }
% Task Type { 0=Color/Sound, 1=Shape/Sound, 2=Sound, 3=Holdout, 4=Recess }
% N-Back { 0, inf }
% Player Roll Base { 0, 359 }
% Player Roll Offset { 0, 359 }
% Player Roll Speed { -inf, inf }
% Player Loc { 0=Northwest ... 7=West }
% Pod Loc { -1=N/A, 0=Northwest ... 7=West }
% Pod Color { -1, inf }
% Pod Shape { -1, inf }
% Pod Sound { -1, inf }
% Pod Match { -1=N/A, 0=No, 1=Yes }
% Pod Taken { -1=N/A, 0=No, 1=Yes }
% Pod Zapped { -1=N/A, 0=No, 1=Yes }
% Timestamp (ms)
% Num Obstacles { 0, inf }
% Min Speed { 0, inf }
% Max Speed { 0, inf }
% Base Speed { 0, inf }
% Final Speed { 0, inf }
% Segment Direction { 0=Northwest ... 7=West }
% Segment Angle { 0, inf }
% Segment Panels { 0, inf }
%
% SegEncNW SecEncN SegEncNE SegEncE SegEncSE SegEncS SegEncSW SegEncW EventNumber LevelNumber TaskType N-Back PlayerRollBase PlayerRollOffset PlayerRollSpeed PlayerLoc PodLoc PodColor PodShape PodSound PodMatch PodTaken PodZapped Timestamp NumObs MinSpeed MaxSpeed BaseSpeed FinalSpeed SegmentDir SegmentAngle SegmentPanels
0 0 0 0 1 2 1 0 0 0 1 3 0 0 0 5 -1 -1 -1 -1 -1 -1 -1 39999 0 10 40 22 60 5 3 3
0 0 0 0 1 2 1 0 0 0 1 3 0 0 0 5 -1 -1 -1 -1 -1 -1 -1 40166 0 10 40 22 60 5 3 3
0 0 0 0 1 2 1 0 0 0 1 3 0 0 0 5 -1 -1 -1 -1 -1 -1 -1 40333 0 10 40 22 49.6978 5 3 3
0 0 0 0 1 2 1 0 0 0 1 3 0 0 0 5 -1 -1 -1 -1 -1 -1 -1 40666 0 10 40 22 22 5 3 3
0 0 0 0 1 2 1 0 0 0 1 3 0 0 0 5 -1 -1 -1 -1 -1 -1 -1 41133 0 10 40 22 22 1 3 3
0 0 0 0 1 2 1 0 0 0 1 3 0 0 0 5 -1 -1 -1 -1 -1 -1 -1 41566 0 10 40 22 22 1 3 3
0 0 0 0 1 2 1 0 0 0 1 3 0 0 0 5 -1 -1 -1 -1 -1 -1 -1 42033 0 10 40 22 22 1 3 3
0 0 0 0 1 2 1 0 0 0 1 3 0 0 0 5 -1 -1 -1 -1 -1 -1 -1 42466 0 10 40 22 22 1 3 3
0 0 0 0 1 2 1 0 0 0 1 3 -1 0 0 5 -1 -1 -1 -1 -1 -1 -1 42933 0 10 40 22 22 6 2 3
0 0 0 0 1 2 1 0 0 0 1 3 -13 1 0 5 -1 -1 -1 -1 -1 -1 -1 43399 0 10 40 22 22 6 2 3
0 0 0 0 1 4 1 0 0 0 1 3 -9 0 0 5 5 6 0 0 0 1 0 43833 0 10 40 22 22 6 2 3
0 0 0 0 1 2 1 0 0 0 1 3 -9 0 0 5 -1 -1 -1 -1 -1 -1 -1 44299 0 10 40 22 22 6 2 3
0 0 0 0 2 1 1 0 0 0 1 3 -40 -1 0 4 -1 -1 -1 -1 -1 -1 -1 44766 0 10 40 22 22 6 2 3
0 0 0 0 2 1 1 0 0 0 1 3 326 0 27 4 -1 -1 -1 -1 -1 -1 -1 45199 0 10 40 22 22 6 2 3
0 0 0 0 4 1 1 0 0 0 1 3 315 0 0 4 4 6 3 3 0 1 0 45666 0 10 40 22 22 6 2 3
0 0 0 0 2 1 1 0 0 0 1 3 315 0 0 4 -1 -1 -1 -1 -1 -1 -1 46132 0 10 40 22 22 6 2 3
0 0 0 0 1 2 1 0 0 0 1 3 344 0 28 5 -1 -1 -1 -1 -1 -1 -1 46566 0 10 40 22 22 8 0 3
0 0 0 0 1 2 1 0 0 0 1 3 350 0 0 5 -1 -1 -1 -1 -1 -1 -1 47032 0 10 40 22 22 5 3 3
0 0 0 0 1 4 1 0 0 0 1 3 351 0 0 5 5 6 0 0 0 1 0 47466 0 10 40 22 22 5 3 3
0 0 0 0 1 2 1 0 0 0 1 3 360 -1 0 5 -1 -1 -1 -1 -1 -1 -1 47932 0 10 40 22 22 5 3 3
0 0 0 0 1 2 1 0 0 0 1 3 357 0 0 5 -1 -1 -1 -1 -1 -1 -1 48399 0 10 40 22 22 5 3 3
0 0 0 0 1 2 1 0 0 0 1 3 357 0 0 5 -1 -1 -1 -1 -1 -1 -1 48832 0 10 40 22 22 1 3 3
0 0 0 0 1 4 1 0 0 0 1 3 357 0 0 5 5 6 3 3 0 1 1 49299 0 10 40 21 21 1 3 3
0 0 0 0 1 2 1 0 0 0 1 3 357 0 0 5 -1 -1 -1 -1 -1 -1 -1 49799 0 10 40 21 21 1 3 3
0 0 0 0 1 2 1 0 0 0 1 3 379 0 0 5 -1 -1 -1 -1 -1 -1 -1 50266 0 10 40 21 21 1 3 3
0 0 0 0 1 1 2 0 0 0 1 3 24 0 0 6 -1 -1 -1 -1 -1 -1 -1 50732 0 10 40 21 21 6 2 3
0 0 0 0 1 1 4 0 0 0 1 3 24 0 0 6 6 6 0 0 0 1 1 51232 0 10 40 20 20 6 2 3
0 0 0 0 1 1 2 0 0 0 1 3 24 0 0 6 -1 -1 -1 -1 -1 -1 -1 51732 0 10 40 20 20 6 2 3
0 0 0 0 1 2 1 0 0 0 1 3 1 0 0 5 -1 -1 -1 -1 -1 -1 -1 52232 0 10 40 20 20 6 2 3
0 0 0 0 1 2 1 0 0 0 1 3 0 0 0 5 -1 -1 -1 -1 -1 -1 -1 52732 0 10 40 20 20 6 2 3
0 0 0 0 1 3 1 0 0 0 1 3 -2 0 0 5 5 6 0 0 1 1 0 53232 0 10 40 20 20 6 2 3
0 0 0 0 1 2 1 0 0 0 1 3 -2 0 0 5 -1 -1 -1 -1 -1 -1 -1 53766 0 10 40 19 19 6 2 3
0 0 0 0 1 2 1 0 0 0 1 3 -2 0 0 5 -1 -1 -1 -1 -1 -1 -1 54299 0 10 40 19 19 6 2 3
0 0 0 0 1 2 1 0 0 0 1 3 -15 0 0 5 -1 -1 -1 -1 -1 -1 -1 54799 0 10 40 19 19 8 0 3
0 0 0 0 1 4 1 0 0 0 1 3 -11 0 0 5 5 6 2 2 0 1 0 55332 0 10 40 19 19 5 3 3
0 0 0 0 1 2 1 0 0 0 1 3 2 -1 0 5 -1 -1 -1 -1 -1 -1 -1 55866 0 10 40 19 19 5 3 3
0 0 0 0 1 2 1 0 0 0 1 3 -10 0 0 5 -1 -1 -1 -1 -1 -1 -1 56399 0 10 40 19 19 5 3 3
0 0 0 0 1 2 1 0 0 0 1 3 -6 0 0 5 -1 -1 -1 -1 -1 -1 -1 56932 0 10 40 19 19 5 3 3
0 0 0 0 1 3 1 0 0 0 1 3 -9 0 0 5 5 6 0 0 1 1 0 57432 0 10 40 19 19 1 3 3
0 0 0 0 1 2 1 0 0 0 1 3 7 0 0 5 -1 -1 -1 -1 -1 -1 -1 57999 0 10 40 18 18 1 3 3
0 0 0 0 1 1 2 0 0 0 1 3 27 0 0 6 -1 -1 -1 -1 -1 -1 -1 58532 0 10 40 18 18 1 3 3
0 0 0 0 1 1 2 0 0 0 1 3 41 0 0 6 -1 -1 -1 -1 -1 -1 -1 59099 0 10 40 18 18 1 3 3
0 0 0 0 1 1 4 0 0 0 1 3 40 0 0 6 6 6 3 3 0 1 0 59666 0 10 40 18 18 6 2 3
0 0 0 0 1 1 2 0 0 0 1 3 24 -2 0 6 -1 -1 -1 -1 -1 -1 -1 60199 0 10 40 18 18 6 2 3
0 0 0 0 1 2 1 0 0 0 1 3 5 0 0 5 -1 -1 -1 -1 -1 -1 -1 60766 0 10 40 18 18 6 2 3
0 0 0 0 1 2 1 0 0 0 1 3 5 0 0 5 -1 -1 -1 -1 -1 -1 -1 61299 0 10 40 19 19 6 2 3
0 0 0 0 1 3 1 0 0 0 1 3 5 0 0 5 5 6 2 2 1 1 1 61832 0 10 40 19 19 6 2 3
0 0 0 0 1 2 1 0 0 0 1 3 5 0 0 5 -1 -1 -1 -1 -1 -1 -1 62366 0 10 40 19 19 6 2 3
0 0 0 0 1 1 2 0 0 0 1 3 29 0 0 6 -1 -1 -1 -1 -1 -1 -1 62899 0 10 40 19 19 6 2 3
0 0 0 0 1 1 2 0 0 0 1 3 40 0 0 6 -1 -1 -1 -1 -1 -1 -1 63432 0 10 40 19 19 6 2 3
0 0 0 0 1 1 4 0 0 0 1 3 40 0 0 6 6 6 3 3 0 1 0 63932 0 10 40 19 19 8 0 3
0 0 0 0 1 2 1 0 0 0 1 3 23 -2 0 5 -1 -1 -1 -1 -1 -1 -1 64466 0 10 40 19 19 5 3 3
0 0 0 0 1 2 1 0 0 0 1 3 4 -1 0 5 -1 -1 -1 -1 -1 -1 -1 64999 0 10 40 19 19 5 3 3
0 0 0 0 1 2 1 0 0 0 1 3 -10 0 0 5 -1 -1 -1 -1 -1 -1 -1 65532 0 10 40 19 19 5 3 3
0 0 0 0 1 4 1 0 0 0 1 3 -11 0 0 5 5 6 1 1 0 1 0 66032 0 10 40 19 19 5 3 3
0 0 0 0 1 2 1 0 0 0 1 3 -10 0 0 5 -1 -1 -1 -1 -1 -1 -1 66565 0 10 40 19 19 1 3 3
0 0 0 0 2 1 1 0 0 0 1 3 -30 -1 0 4 -1 -1 -1 -1 -1 -1 -1 67099 0 10 40 19 19 1 3 3
0 0 0 0 2 1 1 0 0 0 1 3 316 -2 0 4 -1 -1 -1 -1 -1 -1 -1 67632 0 10 40 19 19 1 3 3
0 0 0 0 4 1 1 0 0 0 1 3 315 0 0 4 4 6 0 0 0 1 0 68165 0 10 40 19 19 1 3 3
0 0 0 0 2 1 1 0 0 0 1 3 318 1 0 4 -1 -1 -1 -1 -1 -1 -1 68665 0 10 40 19 19 6 2 3
0 0 0 0 1 2 1 0 0 0 1 3 354 1 0 5 -1 -1 -1 -1 -1 -1 -1 69199 0 10 40 19 19 6 2 3
0 0 0 0 1 2 1 0 0 0 1 3 0 0 0 5 -1 -1 -1 -1 -1 -1 -1 69732 0 10 40 20 20 6 2 3
0 0 0 0 1 3 1 0 0 0 1 3 0 0 0 5 5 6 3 3 1 1 1 70232 0 10 40 20 20 6 2 3
0 0 0 0 1 2 1 0 0 0 1 3 0 0 0 5 -1 -1 -1 -1 -1 -1 -1 70732 0 10 40 20 20 6 2 3
0 0 0 0 1 2 1 0 0 0 1 3 0 0 0 5 -1 -1 -1 -1 -1 -1 -1 71232 0 10 40 20 20 6 2 3
0 0 0 0 1 2 1 0 0 0 1 3 -6 0 0 5 -1 -1 -1 -1 -1 -1 -1 71732 0 10 40 20 20 6 2 3
0 0 0 0 1 3 1 0 0 0 1 3 -5 0 0 5 5 6 1 1 1 1 0 72232 0 10 40 20 20 6 2 3
0 0 0 0 1 2 1 0 1 0 2 2 -2 0 0 5 -1 -1 -1 -1 -1 -1 -1 90465 0 10 40 20 60 2 0 3
0 0 0 0 1 2 1 0 1 0 2 2 -3 0 0 5 -1 -1 -1 -1 -1 -1 -1 90632 0 10 40 20 60 2 0 3
0 0 0 0 1 2 1 0 1 0 2 2 3 1 0 5 -1 -1 -1 -1 -1 -1 -1 90798 0 10 40 20 53.7778 2 0 3
0 0 0 0 1 1 2 0 1 0 2 2 27 1 0 6 -1 -1 -1 -1 -1 -1 -1 91065 0 10 40 20 25.3333 2 0 3
0 0 0 0 1 1 2 0 1 0 2 2 44 0 0 6 -1 -1 -1 -1 -1 -1 -1 91565 0 10 40 20 20 5 3 3
0 0 0 0 1 1 2 0 1 0 2 2 44 0 0 6 -1 -1 -1 -1 -1 -1 -1 92065 0 10 40 20 20 5 3 3
0 0 0 0 1 1 2 0 1 0 2 2 44 0 0 6 -1 -1 -1 -1 -1 -1 -1 92565 0 10 40 20 20 5 3 3
0 0 0 0 1 1 2 0 1 0 2 2 44 0 0 6 -1 -1 -1 -1 -1 -1 -1 93065 0 10 40 20 20 5 3 3
0 0 0 0 1 1 2 0 1 0 2 2 44 0 0 6 -1 -1 -1 -1 -1 -1 -1 93565 0 10 40 20 20 4 2 3
0 0 0 0 1 1 2 0 1 0 2 2 44 0 0 6 -1 -1 -1 -1 -1 -1 -1 94065 0 10 40 20 20 4 2 3
0 0 0 0 1 1 4 0 1 0 2 2 44 0 0 6 6 5 5 3 0 1 0 94565 0 10 40 20 20 4 2 3
0 0 0 0 1 1 2 0 1 0 2 2 35 0 0 6 -1 -1 -1 -1 -1 -1 -1 95065 0 10 40 20 20 4 2 3
0 0 0 0 1 2 1 0 1 0 2 2 12 0 0 5 -1 -1 -1 -1 -1 -1 -1 95565 0 10 40 20 20 2 3 3
0 0 0 0 1 2 1 0 1 0 2 2 -1 0 0 5 -1 -1 -1 -1 -1 -1 -1 96065 0 10 40 20 20 2 3 3
0 0 0 0 1 4 1 0 1 0 2 2 -3 0 0 5 5 5 5 2 0 1 0 96565 0 10 40 20 20 2 3 3
0 0 0 0 1 2 1 0 1 0 2 2 4 2 0 5 -1 -1 -1 -1 -1 -1 -1 97065 0 10 40 20 20 2 3 3
0 0 0 0 1 1 2 0 1 0 2 2 28 0 0 6 -1 -1 -1 -1 -1 -1 -1 97565 0 10 40 20 20 8 0 3
0 0 0 0 1 1 2 0 1 0 2 2 37 0 0 6 -1 -1 -1 -1 -1 -1 -1 98065 0 10 40 20 20 2 0 3
0 0 0 0 1 1 4 0 1 0 2 2 37 0 0 6 6 5 5 1 0 1 0 98565 0 10 40 20 20 2 0 3
0 0 0 0 1 2 1 0 1 0 2 2 20 -1 0 5 -1 -1 -1 -1 -1 -1 -1 99065 0 10 40 20 20 2 0 3
0 0 0 0 1 2 1 0 1 0 2 2 9 0 0 5 -1 -1 -1 -1 -1 -1 -1 99565 0 10 40 20 20 2 0 3
0 0 0 0 1 2 1 0 1 0 2 2 -16 0 0 5 -1 -1 -1 -1 -1 -1 -1 100065 0 10 40 20 20 5 3 3
0 0 0 0 1 4 1 0 1 0 2 2 -16 0 0 5 5 5 5 3 0 1 0 100565 0 10 40 20 20 5 3 3
0 0 0 0 1 2 1 0 1 0 2 2 1 1 0 5 -1 -1 -1 -1 -1 -1 -1 101065 0 10 40 20 20 5 3 3
0 0 0 0 1 2 1 0 1 0 2 2 10 0 0 5 -1 -1 -1 -1 -1 -1 -1 101565 0 10 40 20 20 5 3 3
0 0 0 0 1 2 1 0 1 0 2 2 17 0 23 5 -1 -1 -1 -1 -1 -1 -1 102032 0 10 40 21 21 4 2 3
0 0 0 0 1 3 1 0 1 0 2 2 17 0 0 5 5 5 5 1 1 1 1 102532 0 10 40 21 21 4 2 3
0 0 0 0 1 2 1 0 1 0 2 2 1 0 0 5 -1 -1 -1 -1 -1 -1 -1 102998 0 10 40 21 21 4 2 3
0 0 0 0 1 1 2 0 1 0 2 2 27 1 35 6 -1 -1 -1 -1 -1 -1 -1 103465 0 10 40 21 21 4 2 3
0 0 0 0 1 1 2 0 1 0 2 2 32 0 0 6 -1 -1 -1 -1 -1 -1 -1 103965 0 10 40 21 21 2 3 3
0 0 0 0 1 1 4 0 1 0 2 2 37 0 0 6 6 5 5 0 0 1 0 104432 0 10 40 21 21 2 3 3
0 0 0 0 1 1 2 0 1 0 2 2 37 0 0 6 -1 -1 -1 -1 -1 -1 -1 104898 0 10 40 21 21 2 3 3
0 0 0 0 1 1 2 0 1 0 2 2 37 0 0 6 -1 -1 -1 -1 -1 -1 -1 105365 0 10 40 21 21 2 3 3
0 0 0 0 1 1 2 0 1 0 2 2 37 0 0 6 -1 -1 -1 -1 -1 -1 -1 105865 0 10 40 21 21 8 0 3
0 0 0 0 1 1 3 0 1 0 2 2 37 0 0 6 6 5 5 1 1 1 0 106332 0 10 40 21 21 2 0 3
0 0 0 0 1 1 2 0 1 0 2 2 37 0 0 6 -1 -1 -1 -1 -1 -1 -1 106832 0 10 40 20 20 2 0 3
0 0 0 0 1 1 2 0 1 0 2 2 37 0 0 6 -1 -1 -1 -1 -1 -1 -1 107332 0 10 40 20 20 2 0 3
0 0 0 0 1 1 2 0 1 0 2 2 37 0 0 6 -1 -1 -1 -1 -1 -1 -1 107832 0 10 40 21 21 2 0 3
0 0 0 0 1 1 3 0 1 0 2 2 37 0 0 6 6 5 5 0 1 1 1 108298 0 10 40 21 21 5 3 3
0 0 0 0 1 1 2 0 1 0 2 2 37 0 0 6 -1 -1 -1 -1 -1 -1 -1 108765 0 10 40 21 21 5 3 3
0 0 0 0 1 2 1 0 1 0 2 2 11 0 0 5 -1 -1 -1 -1 -1 -1 -1 109265 0 10 40 21 21 5 3 3
0 0 0 0 1 2 1 0 1 0 2 2 -1 -2 0 5 -1 -1 -1 -1 -1 -1 -1 109732 0 10 40 21 21 5 3 3
0 0 0 0 1 4 1 0 1 0 2 2 -10 0 0 5 5 5 5 0 0 1 0 110198 0 10 40 21 21 4 2 3
0 0 0 0 1 2 1 0 1 0 2 2 -9 0 0 5 -1 -1 -1 -1 -1 -1 -1 110665 0 10 40 21 21 4 2 3
0 0 0 0 2 1 1 0 1 0 2 2 315 -1 29 4 -1 -1 -1 -1 -1 -1 -1 111165 0 10 40 21 21 4 2 3
0 0 0 0 2 1 1 0 1 0 2 2 315 0 0 4 -1 -1 -1 -1 -1 -1 -1 111631 0 10 40 21 21 4 2 3
0 0 0 0 4 1 1 0 1 0 2 2 315 0 0 4 4 5 5 3 0 1 0 112098 0 10 40 21 21 2 3 3
0 0 0 0 2 1 1 0 1 0 2 2 315 0 0 4 -1 -1 -1 -1 -1 -1 -1 112598 0 10 40 21 21 2 3 3
0 0 0 0 2 1 1 0 1 0 2 2 320 -1 0 4 -1 -1 -1 -1 -1 -1 -1 113065 0 10 40 21 21 2 3 3
0 0 0 0 2 1 1 0 1 0 2 2 315 0 0 4 -1 -1 -1 -1 -1 -1 -1 113531 0 10 40 21 21 2 3 3
0 0 0 0 4 1 1 0 1 0 2 2 315 0 0 4 4 5 5 1 0 1 0 113998 0 10 40 21 21 8 0 3
0 0 0 0 2 1 1 0 1 0 2 2 315 0 0 4 -1 -1 -1 -1 -1 -1 -1 114498 0 10 40 21 21 2 0 3
0 0 0 0 2 1 1 0 1 0 2 2 315 0 0 4 -1 -1 -1 -1 -1 -1 -1 114965 0 10 40 21 21 2 0 3
0 0 0 0 2 1 1 0 1 0 2 2 315 0 0 4 -1 -1 -1 -1 -1 -1 -1 115431 0 10 40 21 21 2 0 3
0 0 0 0 4 1 1 0 1 0 2 2 315 0 0 4 4 5 5 2 0 1 0 115931 0 10 40 21 21 2 0 3
0 0 0 0 2 1 1 0 1 0 2 2 316 0 0 4 -1 -1 -1 -1 -1 -1 -1 116398 0 10 40 21 21 5 3 3
0 0 0 0 2 1 1 0 1 0 2 2 315 0 0 4 -1 -1 -1 -1 -1 -1 -1 116865 0 10 40 21 21 5 3 3
0 0 0 0 2 1 1 0 1 0 2 2 316 0 0 4 -1 -1 -1 -1 -1 -1 -1 117331 0 10 40 21 21 5 3 3
0 0 0 0 4 1 1 0 1 0 2 2 316 0 0 4 4 5 5 0 0 1 1 117831 0 10 40 20 20 5 3 3
0 0 0 0 2 1 1 0 1 0 2 2 323 1 0 4 -1 -1 -1 -1 -1 -1 -1 118331 0 10 40 20 20 4 2 3
0 0 0 0 1 2 1 0 1 0 2 2 341 0 0 5 -1 -1 -1 -1 -1 -1 -1 118831 0 10 40 20 20 4 2 3
0 0 0 0 1 2 1 0 1 0 2 2 347 0 0 5 -1 -1 -1 -1 -1 -1 -1 119331 0 10 40 19 19 4 2 3
0 0 0 0 1 4 1 0 1 0 2 2 347 0 0 5 5 5 5 1 0 1 1 119865 0 10 40 19 19 4 2 3
0 0 0 0 1 2 1 0 1 0 2 2 366 2 0 5 -1 -1 -1 -1 -1 -1 -1 120398 0 10 40 19 19 2 3 3
0 0 0 0 1 1 2 0 1 0 2 2 39 1 54 6 -1 -1 -1 -1 -1 -1 -1 120931 0 10 40 19 19 2 3 3
0 0 0 0 1 1 2 0 1 0 2 2 45 1 0 6 -1 -1 -1 -1 -1 -1 -1 121431 0 10 40 20 20 2 3 3
0 0 0 0 1 1 3 0 1 0 2 2 45 1 0 6 6 5 5 0 1 1 1 121931 0 10 40 20 20 2 3 3
0 0 0 0 1 1 2 0 1 0 2 2 45 1 0 6 -1 -1 -1 -1 -1 -1 -1 122431 0 10 40 20 20 8 0 3
0 0 0 0 1 1 2 0 1 0 2 2 45 1 0 6 -1 -1 -1 -1 -1 -1 -1 122931 0 10 40 20 20 2 0 3
0 0 0 0 1 1 2 0 1 0 2 2 45 1 0 6 -1 -1 -1 -1 -1 -1 -1 123431 0 10 40 20 20 2 0 3
0 0 0 0 1 1 4 0 1 0 2 2 45 1 0 6 6 5 5 2 0 1 0 123931 0 10 40 20 20 2 0 3
0 0 0 0 1 1 2 0 1 0 2 2 45 1 0 6 -1 -1 -1 -1 -1 -1 -1 124431 0 10 40 20 20 2 0 3
0 0 0 0 1 1 2 0 1 0 2 2 41 0 0 6 -1 -1 -1 -1 -1 -1 -1 124931 0 10 40 20 20 5 3 3
0 0 0 0 1 1 2 0 1 0 2 2 42 0 0 6 -1 -1 -1 -1 -1 -1 -1 125431 0 10 40 20 20 5 3 3
0 0 0 0 1 1 3 0 1 0 2 2 42 0 0 6 6 5 5 0 1 1 0 125931 0 10 40 20 20 5 3 3
0 0 0 0 1 1 2 0 1 0 2 2 42 0 0 6 -1 -1 -1 -1 -1 -1 -1 126465 0 10 40 19 19 5 3 3
0 0 0 0 1 1 2 0 1 0 2 2 44 0 0 6 -1 -1 -1 -1 -1 -1 -1 126998 0 10 40 19 19 4 2 3
0 0 0 0 1 1 2 0 1 0 2 2 44 0 0 6 -1 -1 -1 -1 -1 -1 -1 127498 0 10 40 19 19 4 2 3
0 0 0 0 1 1 4 0 1 0 2 2 44 0 0 6 6 5 5 3 0 1 0 128031 0 10 40 19 19 4 2 3
0 0 0 0 1 1 2 0 1 0 2 2 43 0 0 6 -1 -1 -1 -1 -1 -1 -1 128565 0 10 40 19 19 4 2 3
1 1 1 1 1 1 2 1 1 0 2 2 43 0 0 6 -1 -1 -1 -1 -1 -1 -1 129098 0 10 40 19 19 2 3 8
