%Recollect Version 2.3. Scene/Level: , Game Number: 003
%SymmetrySpan:Stage,TrailNum,SequenceLength,TargetSequence,ResponseSequence,SymmetrySequence,SymmetryResponses,ClearCount,TimeOfSequencePresentation,TimeOfSymmetryPresentation,TimeOfResponsePrompt,TimeOfResponseSubmission
3,0,2,DF,DF,,,0,1486165722601,,1486165724930,1486165728363
3,1,2,51,51,,,0,1486165730368,,1486165732764,1486165733997
3,2,3,97C,97C,,,0,1486165736001,,1486165739531,1486165741265
3,3,3,E4C,E4C,,,0,1486165743268,,1486165746797,1486165748398
10,0,0,,,0,0,0,1486165767202,1486165767200,1486165746797,1486165771267
10,1,0,,,0,0,0,1486165773266,1486165773266,1486165746797,1486165777099
10,2,0,,,1,1,0,1486165779101,1486165779101,1486165746797,1486165781866
10,3,0,,,1,1,0,1486165783868,1486165783868,1486165746797,1486165788867
10,4,0,,,1,1,0,1486165790868,1486165790868,1486165746797,1486165795701
10,5,0,,,1,1,0,1486165797701,1486165797701,1486165746797,1486165803168
10,6,0,,,0,0,0,1486165805169,1486165805169,1486165746797,1486165808501
10,7,0,,,0,0,0,1486165810502,1486165810502,1486165746797,1486165813535
10,8,0,,,1,1,0,1486165815536,1486165815536,1486165746797,1486165817602
10,9,0,,,0,0,0,1486165819602,1486165819602,1486165746797,1486165828669
10,10,0,,,1,1,0,1486165830670,1486165830669,1486165746797,1486165833502
10,11,0,,,0,0,0,1486165835503,1486165835503,1486165746797,1486165839036
10,12,0,,,0,0,0,1486165841004,1486165841003,1486165746797,1486165844770
10,13,0,,,1,1,0,1486165846771,1486165846771,1486165746797,1486165851337
10,14,0,,,1,1,0,1486165853338,1486165853337,1486165746797,1486165855837
10,15,0,,,0,0,0,1486165857838,1486165857838,1486165746797,1486165860605
13,0,2,64,54,01,01,0,1486165883709,1486165892978,1486165898078,1486165904140
13,1,2,C2,C1,10,10,0,1486165906144,1486165912345,1486165915979,1486165918274
13,2,2,28,18Z,10,10,1,1486165920278,1486165930013,1486165935580,1486165944476
14,0,2,91,91,11,11,0,1486165957948,1486165967449,1486165972482,1486165975311
14,1,2,85,85,10,10,0,1486165977315,1486165986582,1486165989284,1486165990778
14,2,5,3D0F8,3D0F8,00100,00100,0,1486165992783,1486166018951,1486166023285,1486166031064
14,3,3,9F6,9F5,011,011,0,1486166033068,1486166046003,1486166052837,1486166055798
14,4,4,CF73,CF63,0011,0011,0,1486166057803,1486166073271,1486166076905,1486166080067
14,5,5,4DE0F,4DE0F,11001,11001,0,1486166082038,1486166100739,1486166106340,1486166109368
14,6,4,ABF0,ABF0,0100,0100,0,1486166111374,1486166126940,1486166129541,1486166132436
14,7,3,152,592,001,001,0,1486166134407,1486166148274,1486166153176,1486166156304
14,8,2,36,36,00,00,0,1486166158309,1486166164277,1486166166143,1486166168938
14,9,5,532A6,532A6,11101,11101,0,1486166170943,1486166194311,1486166197112,1486166201773
14,10,3,510,520,100,100,0,1486166203778,1486166218945,1486166220880,1486166223508
14,11,4,7290,72950,1011,Z011,1,1486166225512,1486166246347,1486166252482,1486166261877
