%Recollect Version 2.3; iPad: ; User: RLB140; Session: 4
%Span:2,Continent,Difficulty,Game Number,Highest Span Length Achieved,Current Span Length
%NBack:4,Game Number,Scene/Level Played,Highest N Level Achieved,Current N Level
%MultiObject:8,Continent,Difficulty,Game Number,Highest Number of Concurrent Bugs,Current Number of Concurrent Bugs
%LameBack:32,Algorithm,Session,GameNumber,Accuracy,EndingNLevel,HighestNLevel,BayesianEstimates
32,4,4,0,1,2,6,algoNotBayesian
32,4,4,0,1,3,6,algoNotBayesian
32,4,4,0,1,4,6,algoNotBayesian
32,4,4,0,0.25,5,6,algoNotBayesian
32,4,4,0,1,4,6,algoNotBayesian
32,4,4,0,0.4166667,5,6,algoNotBayesian
32,4,4,0,1,4,6,algoNotBayesian
32,4,4,0,1,5,6,algoNotBayesian
32,4,4,0,0.4,6,6,algoNotBayesian
32,4,4,0,0,5,6,algoNotBayesian
32,4,4,0,0.3333333,4,6,algoNotBayesian
32,4,4,0,0.75,3,6,algoNotBayesian
32,4,4,0,0.5454546,4,6,algoNotBayesian
32,4,4,0,0.8,5,6,algoNotBayesian
32,4,4,0,0.8,6,6,algoNotBayesian
32,4,4,0,0.3636364,7,7,algoNotBayesian
32,4,4,0,0.375,6,7,algoNotBayesian
32,4,4,0,0.1666667,5,7,algoNotBayesian
32,4,4,0,0.4,4,7,algoNotBayesian
32,4,5,0,0.75,2,7,algoNotBayesian
32,4,5,0,1,3,7,algoNotBayesian
32,4,5,0,0.8333333,4,7,algoNotBayesian
32,4,5,0,1,5,7,algoNotBayesian
32,4,5,0,0.3333333,6,7,algoNotBayesian
32,4,5,0,0.4,5,7,algoNotBayesian
32,4,5,0,1,4,7,algoNotBayesian
32,4,5,0,0.25,5,7,algoNotBayesian
32,4,5,0,1,4,7,algoNotBayesian
32,4,5,0,0.375,5,7,algoNotBayesian
32,4,5,0,0,4,7,algoNotBayesian
32,4,5,0,1,3,7,algoNotBayesian
32,4,5,0,0.5454546,4,7,algoNotBayesian
32,4,5,0,1,5,7,algoNotBayesian
32,4,5,0,0.5555556,6,7,algoNotBayesian
32,4,5,0,0.3,6,7,algoNotBayesian
32,4,5,0,0.7,5,7,algoNotBayesian
32,4,5,0,1,6,7,algoNotBayesian
32,4,5,0,1,7,7,algoNotBayesian
